Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,rolling_high_55_prev,rolling_low_20_prev,trailing_return_12,trailing_return_60,trailing_return_5,trailing_return_20,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year,regime
2024-03-27,21.8928681281342,21.90425682067871,21.854910043049824,21.90425682067871,14800,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.0039579979270669,0.0039579979270669,21.679048801679816,21.708957767486577,21.21112480163574,20.664893531799315,19.98054802894592,21.679048801679816,21.21112480163574,20.664893531799315,19.98054802894592,0.0052391430514708,0.1399880647413928,8905.0,1.661987647389107,63.29987744170238,0.0863552093505859,0.1519929989860189,0.0069389708233574,25.42983646746252,40.049470741682526,23.42406693431572,21.708957767486577,0.1399880647413928,21.98893389696936,21.428981638003787,0.0257936039566216,0.1709140579012356,0.186672000685118,-0.0157579427838824,22.101643413582156,21.54649290878182,21.570217651374232,22.101643413582156,21.31399360920057,0.0132572393768313,0.0370669277544071,0.0003032927470965,0.0258666409160939,0.0076393195187089,0.9083231571036764,0.0406237714256118,0.6349386837175753,0.0103882795347296,0.032677758748066,0.0615887397536381,1.3951121729764837,250.3027937551356,calm
2024-03-28,21.930828023246,21.93367519638213,21.864400016827773,21.90425682067871,10600,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.0,0.0,21.700497184441616,21.733583641052245,21.246654472351075,20.696861839294435,19.99209433555603,21.700497184441616,21.246654472351075,20.696861839294435,19.99209433555603,0.0052343674741827,0.1283758981527638,9370.0,1.1312700106723586,63.29987744170238,0.0692751795543564,0.1460845833123287,0.006669232583797,25.605149654874996,40.131323171604144,22.63063890497298,21.733583641052245,0.1283758981527638,21.990335437357775,21.476831844746716,0.0236271937979482,0.1687202306145359,0.1830816466710016,-0.0143614160564657,22.101643413582156,21.54649290878182,21.731545191074567,22.101643413582156,21.36618819530508,0.0026933743323207,0.0515718125393567,-0.0005628075664591,0.0230022168342938,0.007632484867317,0.8737957165634501,0.0356077610048099,0.663540563383265,0.0093896298552635,0.0309508656613866,0.0627528119734712,1.3294799263906143,250.3027937551356,calm
2024-04-01,21.77899259468477,21.87578743353966,21.75526675464681,21.788480758666992,9200,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0052855507931417,-0.0052855507931417,21.70887657246308,21.74283618927002,21.27675594329834,20.725055294036864,20.002172498703004,21.70887657246308,21.27675594329834,20.725055294036864,20.002172498703004,0.0050912228581876,0.1252934358338737,9450.0,0.9735449735449736,57.27121630258824,0.1489900660318994,0.1462921177922981,0.0067141954233824,25.001720257614995,37.21193510090367,26.312892675770065,21.74283618927002,0.1252934358338737,21.993423060937765,21.492249317602273,0.0230500629712152,0.1558429851369602,0.1776339143641933,-0.021790929227233,22.101643413582156,21.54649290878182,21.731545191074567,22.101643413582156,21.380422729537447,-0.0006529667866134,0.0551470734256414,-0.0009572880395405,0.0085658141377251,0.0076236801054899,0.8807026699018302,0.031774389920329,0.7254289705958435,0.0036668957022349,0.0240508852351541,0.063722250404449,0.3643013625828999,250.3027937551356,calm
2024-04-02,21.742929939309622,21.77899111408391,21.72205127389671,21.76475524902344,11100,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0010889015120576,-0.0010889015120576,21.71419835118311,21.753796768188476,21.30399150848389,20.753048877716065,20.01124738693237,21.71419835118311,21.30399150848389,20.753048877716065,20.01124738693237,0.005054169207349,0.1168593861731559,9215.0,1.2045577862181227,56.09224751842684,0.0664294847702819,0.1405876440050112,0.0064594176408815,24.217472215779303,35.95599782543947,27.112392001251784,21.753796768188476,0.1168593861731559,21.987515540534787,21.520077995842165,0.0214876303972912,0.142085353464882,0.1705242021843311,-0.028438848719449,22.101643413582156,21.54649290878182,21.731545191074567,22.101643413582156,21.380422729537447,0.0029296867275163,0.054967787934741,-0.0005230809009603,0.0101743349678251,0.0075623885603483,0.8541504564774713,0.0294886011979657,0.728675811139306,0.0023282875574162,0.0216280475119445,0.0646008765248533,0.0937749306566398,250.3027937551356,calm
2024-04-03,21.712562011796415,21.89286789157435,21.712562011796415,21.84731674194336,5900,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.0037933572868282,0.0037933572868282,21.72687629316028,21.774294567108154,21.332840309143062,20.782615814208985,20.019670753479005,21.72687629316028,21.332840309143062,20.782615814208985,20.019670753479005,0.0049347552630487,0.0930949429302565,9115.0,0.6472846955567746,59.23694783975759,0.1803058797779364,0.1434246608459344,0.0065648638933577,24.041414019683533,38.39859426741546,24.67780187077744,21.774294567108154,0.0930949429302565,21.960484452968668,21.58810468124764,0.0171018064706233,0.1362734779038454,0.1636740573282339,-0.0274005794243885,22.101643413582156,21.54649290878182,21.72205127389671,22.101643413582156,21.380422729537447,0.0082774572254207,0.0552321079563749,0.0013482108013522,0.019123435152083,0.0074131160566973,0.8855741422565184,0.028766946768521,0.5944950156941022,0.0055433853977893,0.0241166401353407,0.0655939636487707,0.7843839046113539,250.3027937551356,calm
2024-04-04,22.016236371844997,22.044704483661693,21.73533821105957,21.73533821105957,2300,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0051255049856446,-0.0051255049856446,21.72768219010307,21.7785174369812,21.35962036132813,20.811661167144777,20.02802261352539,21.72768219010307,21.35962036132813,20.811661167144777,20.02802261352539,0.0046458530946025,0.0892365840072725,8925.0,0.2577030812324929,53.62694564474661,0.3093662726021229,0.1552776331142336,0.0071440173420086,24.517003274939512,39.91865001750705,21.16589897067167,21.7785174369812,0.0892365840072725,21.956990604995745,21.600044268966656,0.0163898363174608,0.1212342797396104,0.1551861018105092,-0.0339518220708988,22.101643413582156,21.570217651374232,21.712562011796415,22.101643413582156,21.54649290878182,0.0030655546508813,0.042892132525431,-0.0077116795608273,0.003900875820622,0.0072738318625599,0.982153214013727,0.0284551517104969,0.575988365277799,0.0003523625248893,0.0175900996073734,0.0664867307920591,-0.4838735861752749,250.3027937551356,calm
2024-04-05,21.684094757653245,21.79227828979492,21.684094757653245,21.79227828979492,1700,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.0026197006084025,0.0026197006084025,21.73383419959753,21.780130672454835,21.384540481567385,20.841967582702637,20.038105964660645,21.73383419959753,21.384540481567385,20.841967582702637,20.038105964660645,0.0045488249253534,0.0891791108642546,8690.0,0.1956271576524741,55.91331196006211,0.1081835321416733,0.1519137687590507,0.0069709906756371,24.586129196786363,37.88810870990568,22.49867745235629,21.780130672454835,0.0891791108642546,21.958488894183343,21.60177245072633,0.0163780671852512,0.1126120734446409,0.1466712961373356,-0.0340592226926946,22.101643413582156,21.712562011796415,21.712562011796415,22.101643413582156,21.54649290878182,0.0065307955557851,0.0582488248091239,-0.005112181244062,0.0014827522672977,0.0072139495372393,0.9663209646327549,0.0282239773459977,0.5802891273782066,0.0026890832818844,0.0190669427093366,0.0671937018040189,0.1362159503762524,250.3027937551356,calm
2024-04-08,21.883376729528745,21.99345897016357,21.883376729528745,21.92608070373535,7500,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.006139900205069,0.006139900205069,21.7521433904678,21.79175548553467,21.411130714416505,20.872107219696044,20.04858186721802,21.7521433904678,21.411130714416505,20.872107219696044,20.04858186721802,0.0046713914235024,0.0922406397302229,8660.0,0.8660508083140878,60.803824468921945,0.2011806803686511,0.1554328338740222,0.0070889474491235,25.418597456816848,43.63046619057093,20.41863374268717,21.79175548553467,0.0922406397302229,21.97623676499511,21.607274206074223,0.0169312912475458,0.1152471519786502,0.1403864673055985,-0.0251393153269483,22.101643413582156,21.684094757653245,21.684094757653245,22.101643413582156,21.54649290878182,0.001299925605303,0.0599595105788663,0.0063152611048213,0.010717281978771,0.0071709354267668,0.988566627257964,0.0277390594228175,0.6103772658426365,0.0079963298395584,0.0240505742637926,0.0679623554535009,1.4562476864161518,250.3027937551356,calm
2024-04-09,22.073175002252956,22.073175002252956,21.87388916401112,21.92133903503418,7300,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0002162570121509,-0.0002162570121509,21.768257261378885,21.806939125061035,21.436942901611328,20.902208766937257,20.059674310684205,21.768257261378885,21.436942901611328,20.902208766937257,20.059674310684205,0.0045832645802706,0.0871896457816932,8355.0,0.8737283064033513,60.54749706670561,0.1992858382418347,0.1585651913288659,0.0072333716054229,26.455846524982892,43.30462868096847,18.585613651228847,21.806939125061035,0.0871896457816932,21.981318416624426,21.63255983349765,0.0159930094327622,0.115620061566414,0.1354331861577616,-0.0198131245913476,22.101643413582156,21.684094757653245,21.684094757653245,22.101643413582156,21.54649290878182,0.0002166117261352,0.05667629003681,0.0071943738497939,0.014047436346396,0.0071709354267668,1.0087068387790847,0.0268797679236317,0.5949831664544168,0.0070323394205236,0.022596325215124,0.0686585718988248,1.312081370987339,250.3027937551356,calm
2024-04-10,21.6413897677702,21.665113796773458,21.541747759940097,21.62240982055664,6100,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0136364486676565,-0.0136364486676565,21.754367028919624,21.79578866958618,21.454347076416017,20.923684940338138,20.070823669433594,21.754367028919624,21.454347076416017,20.923684940338138,20.070823669433594,0.0050005266677911,0.0954265168371453,8570.0,0.7117852975495916,47.074319639111835,0.3795912750940822,0.1743527687406671,0.0080635216050205,25.35422440283746,36.5703101180035,29.302475551293288,21.79578866958618,0.0954265168371453,21.98664170326047,21.60493563591189,0.0175128357654345,0.0907484145151293,0.1264962318292352,-0.0357478173141058,22.101643413582156,21.684094757653245,21.684094757653245,22.101643413582156,21.54649290878182,-0.0085719520551391,0.038466717660045,-0.0102944871465581,-0.0102085068824323,0.0071709354267668,1.124472767516766,0.0261180028591197,0.6705273699485585,-0.0060657801804834,0.0078335054216294,0.0689320692448427,-1.8168833441277916,250.3027937551356,calm
2024-04-11,21.617665881815267,21.722051972125808,21.55123606612823,21.675552368164062,7400,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.0024577532314136,0.0024577532314136,21.74686087075243,21.78943042755127,21.473990859985353,20.945412158966064,20.082042446136473,21.74686087075243,21.473990859985353,20.945412158966064,20.082042446136473,0.0050287546199837,0.0989253812226854,8635.0,0.8569774174869716,49.23694015724213,0.1708159059975784,0.1741001356875894,0.008032096840277,24.56472763619754,36.34344022007285,27.2489246329841,21.78943042755127,0.0989253812226854,21.98728118999664,21.5915796651059,0.0181602509623382,0.0744672029363364,0.1160904260506554,-0.0416232231143189,22.101643413582156,21.541747759940097,21.541747759940097,22.101643413582156,21.541747759940097,-0.0046194384991046,0.06375740011916,-0.0027506285991486,-0.0058325225924845,0.0071709354267668,1.1200905268642771,0.0247103988772849,0.7349234244467034,-0.003279025097561,0.0093863087440491,0.0693130899201277,-1.1511510795279438,250.3027937551356,calm
2024-04-12,21.465829168581052,21.465829168581052,21.219095291927555,21.25705337524414,10900,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0193074199822742,-0.0193074199822742,21.700212537846877,21.76722421646118,21.48670711517334,20.963384323120117,20.090327529907228,21.700212537846877,21.48670711517334,20.963384323120117,20.090327529907228,0.0064727328109993,0.1519044220081359,8205.0,1.328458257160268,36.56558365362647,0.4564570762365072,0.1942684885839406,0.0091390130680193,23.319396536466208,30.243921314873788,34.887878736050254,21.76722421646118,0.1519044220081359,22.07103306047745,21.46341537244491,0.0279143395588785,0.027478103797673,0.0983679616000589,-0.0708898578023859,22.101643413582156,21.541747759940097,21.541747759940097,22.101643413582156,21.541747759940097,-0.0257058742896147,0.0561055649001445,-0.0245603010127407,-0.0204654433988971,0.0071709354267668,1.274452009971565,0.0247103988772849,1.1296596100089182,-0.020421881206455,-0.0106881775182304,0.0695050682069471,-3.3584989460656725,250.3027937551356,calm
2024-04-15,21.475317962022263,21.475317962022263,21.114708014810585,21.14507484436035,69500,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0052678294073532,-0.0052678294073532,21.64734228132435,21.741079902648927,21.49215419769287,20.978143043518067,20.098421907424928,21.64734228132435,21.49215419769287,20.978143043518067,20.098421907424928,0.0065386085194954,0.203106529267871,11330.0,6.134157105030892,34.04116435281644,0.3606099472116781,0.2061500213430648,0.0097493162289774,22.558870780015813,26.465030167759295,34.14563550960174,21.741079902648927,0.203106529267871,22.147292961184668,21.334866844113183,0.0373682503679357,-0.0185826185472564,0.0749778455705958,-0.0935604641178523,22.101643413582156,21.219095291927555,21.219095291927555,22.101643413582156,21.219095291927555,-0.0346591067906788,0.0424814048290882,-0.0356199482218427,-0.0241317710205724,0.0071709354267668,1.3595598968282818,0.0247103988772849,1.5122479630341614,-0.0232022679937626,-0.0161491188896167,0.0693453593863036,-2.9344455859541703,250.3027937551356,calm
2024-04-16,20.80154821526776,21.290270140327927,20.630732293103307,20.877466201782227,24600,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0126558380401996,-0.0126558380401996,21.574020749939383,21.701507663726808,21.49378646850586,20.98858066558838,20.105346488952637,21.574020749939383,21.49378646850586,20.98858066558838,20.105346488952637,0.0069882569147457,0.2769789047670754,12255.0,2.00734394124847,28.905270161151737,0.6595378472246196,0.2385348660488901,0.01142547010942,23.284572988323987,21.23827433815807,41.89449769100374,21.701507663726808,0.2769789047670754,22.25546547326096,21.147549854192658,0.0510524723091076,-0.0758060093246157,0.0448210745915535,-0.1206270839161693,22.101643413582156,21.114708014810585,21.114708014810585,22.101643413582156,21.114708014810585,-0.0468763047887177,0.0232558813488146,-0.047619026902675,-0.0365244372070505,0.0072139495372393,1.5838023333044169,0.0247103988772849,2.0660318986610013,-0.0322867283864606,-0.028674345845331,0.0690582467860543,-2.975105496346578,250.3027937551356,calm
2024-04-17,20.82052759405808,20.867975655569516,20.82052759405808,20.851842880249023,3100,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0012273195073363,-0.0012273195073363,21.505241905206972,21.66155576705933,21.496766242980957,20.99979019165039,20.111231651306152,21.505241905206972,21.496766242980957,20.99979019165039,20.111231651306152,0.0069859537211868,0.3333009420254613,12245.0,0.2531645569620253,28.462473562306545,0.0569386077241453,0.2255637047399798,0.0108174469774868,23.958439324610147,20.855336029167724,41.13911578725985,21.66155576705933,0.3333009420254613,22.32815765111025,20.994953883008403,0.0615469997833325,-0.1218192897502739,0.011493001723188,-0.1333122914734619,22.101643413582156,20.630732293103307,20.630732293103307,22.101643413582156,20.630732293103307,-0.0429877552635419,0.0219048699798243,-0.035637421855497,-0.0369055624216334,0.0072317085841883,1.4958355762756357,0.0247103988772849,2.4907327513806226,-0.0303832445985992,-0.0300009478375619,0.0688935722932124,-2.4293747323055803,250.3027937551356,calm
2024-04-18,20.934402830094285,20.98185269973927,20.85468922112365,20.87651634216309,6700,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.0011832748815423,0.0011832748815423,21.445363280155178,21.61050081253052,21.495798301696777,21.010779094696044,20.11670273780823,21.445363280155178,21.495798301696777,21.010779094696044,20.11670273780823,0.0063423939428285,0.3694740129117925,12030.0,0.5569409808811305,29.581127249738287,0.1300098194902474,0.2187384272221418,0.0104777264385039,24.025332205296426,23.688565410749582,39.39257799473591,21.61050081253052,0.3694740129117925,22.349448838354103,20.871552786706932,0.0683878668276968,-0.154513073295746,-0.0217082132805987,-0.1328048600151473,22.101643413582156,20.630732293103307,20.630732293103307,22.101643413582156,20.630732293103307,-0.0408108842345105,0.0235425004633633,-0.0368634677644734,-0.0466306065933331,0.0072317085841883,1.4488590512915325,0.0247103988772849,2.767574379002132,-0.0265254046089522,-0.0288094422380583,0.0685547518329936,-1.986565887497636,250.3027937551356,calm
2024-04-19,20.70664923287645,20.848995224141905,20.70664923287645,20.833812713623047,7900,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0020455342184556,-0.0020455342184556,21.387120369056877,21.556361865997314,21.492932434082032,21.02049976348877,20.123175382614136,21.387120369056877,21.492932434082032,21.02049976348877,20.123175382614136,0.0062998286386115,0.398820336706102,11750.0,0.6723404255319149,28.743368870623183,0.1698671092866384,0.2152476187981772,0.0103316479684694,24.49643668606955,22.353256751574783,42.08465870448555,21.556361865997314,0.398820336706102,22.354002539409517,20.75872119258511,0.0740051292857901,-0.1817735854921629,-0.0537212877229115,-0.1280522977692513,22.101643413582156,20.630732293103307,20.630732293103307,22.101643413582156,20.630732293103307,-0.0463903206188496,0.0139947739377157,-0.0199105988092402,-0.0494045309707773,0.0072317085841883,1.4286593338480158,0.0247103988772849,2.994898206755353,-0.0258710684695243,-0.0306668121011629,0.0680686335741689,-1.811715917853824,250.3027937551356,calm
