Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_20,trailing_return_60,trailing_return_5,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,regime
2009-12-31,107.9800033569336,108.11000061035156,107.23999786376952,107.30999755859376,9124700,0.003553701041181,109.7054988861084,109.2993995666504,103.46379981994627,97.31719985961914,0.0150779704811801,2.957774832457912,25544730.0,0.3572047933174475,43.26227379975939,1.1800003051757812,1.8178404807228363,0.016940085006807,109.7054988861084,2.957774832457912,115.62104855102424,103.78994922119256,0.1078441778211519,-0.9826910463252716,-0.5709807180697977,-0.4117103282554739,119.54000091552734,105.30999755859376,106.3000030517578,-0.0995972706510097,0.0491787137204682,0.0071327497425484,0.0134014401474627,1.2640495961931597,0.1046339514088731,1.0306805426828844,-0.0218357452619721,-0.0182013992386436,0.1231252001117548,-0.8098998278121038,stressed
2010-01-04,109.81999969482422,110.13999938964844,109.30999755859376,109.8000030517578,16224100,0.0232038537863579,109.26049919128418,109.42039962768554,103.6338998413086,97.39444988250732,0.0162952258495671,2.1226879218358357,24912735.0,0.6512372086003404,51.601823518218794,2.8300018310546733,1.890137720032253,0.0172143685564496,109.26049919128418,2.1226879218358357,113.50587503495584,105.01512334761252,0.0777110826894396,-0.7877598557197558,-0.6143365455997893,-0.1734233101199664,119.54000091552734,105.30999755859376,106.4000015258789,-0.0749788890084398,0.0726846658562234,0.0132890590005096,0.0134520863744972,1.279680198090687,0.1046339514088731,0.7426947146989765,0.0049377759068178,0.0034692198654355,0.123476745950984,0.2541607058314151,stressed
2010-01-05,109.87999725341795,110.38999938964844,109.26000213623048,109.6999969482422,14213100,-0.0009108023746452,109.0579990386963,109.53599960327148,103.8013998413086,97.47499988555909,0.0137761169756955,1.8619008405538788,21664260.0,0.6560621041291048,51.275840969104934,1.1299972534179543,1.8358419724169464,0.0167351141612439,109.0579990386963,1.8619008405538788,112.78180071980404,105.33419735758854,0.06829029899561,-0.6340363630104804,-0.6182765090819275,-0.0157598539285528,117.26000213623048,105.30999755859376,106.4000015258789,-0.0356044224330356,0.0584716093620416,0.010594139697408,0.01348982018528,1.2405735533454427,0.1046339514088731,0.6526590850875471,0.0058867567276574,0.0014972004232827,0.1237342880930767,0.3448077875913763,neutral
2010-01-06,110.70999908447266,111.7699966430664,110.41000366210938,111.51000213623048,24981900,0.0164995919629995,108.97799911499024,109.6963996887207,103.97929985046386,97.57214988708496,0.0142962291628446,1.7146296611639833,20786420.0,1.2018375458592678,56.61756255189242,2.0699996948242045,1.8525675240174648,0.0166134650571901,108.97799911499024,1.7146296611639833,112.4072584373182,105.54873979266227,0.0629348923668439,-0.3619843652590049,-0.567018080317343,0.2050337150583381,114.22000122070312,105.30999755859376,106.4000015258789,-0.0141455084916218,0.0843057770038586,0.0375918941996726,0.0135154382880206,1.2292213321646723,0.1046339514088731,0.6014767818613319,0.023234075150972,0.0165329258996296,0.124259328257771,1.476705482582975,neutral
2010-01-07,111.06999969482422,111.29000091552734,110.62000274658205,110.81999969482422,13609800,-0.0061878076243178,108.97149925231932,109.87559967041015,104.15749984741213,97.67149990081788,0.013727075407872,1.707372882769459,19584160.0,0.6949391753335349,54.17905656798237,0.8899993896484375,1.78381265727682,0.0160964867549998,108.97149925231932,1.707372882769459,112.38624501785826,105.5567534867804,0.0626722728230472,-0.1997559650216374,-0.4935656572582019,0.2938096922365645,113.05999755859376,105.30999755859376,106.4000015258789,-0.0011716742405917,0.0701043096502853,0.0363789336813473,0.0137443221407855,1.171137185968183,0.1046339514088731,0.5989668934335262,0.0169631550927344,0.0085951751548747,0.1249504695022103,1.0826577258896777,neutral
2010-01-08,111.5199966430664,111.58000183105467,110.26000213623048,111.37000274658205,15894600,0.0049630306196752,108.99799957275393,110.06599975585938,104.35509986877442,97.76844989776612,0.013766074333882,1.739970337820002,18522595.0,0.8581195021539908,55.812743554772325,1.3199996948241903,1.750683159958775,0.015719521565806,108.99799957275393,1.739970337820002,112.47794024839392,105.5180588971139,0.0638532943591725,-0.0265026334701161,-0.4001530525005847,0.3736504190304686,112.4800033569336,106.3000030517578,107.23999786376952,0.0047817252454225,0.0681949018288081,0.0378343610134872,0.0140894960524298,1.115690831475486,0.1046339514088731,0.610254066671496,0.0217618963937487,0.0118474641907138,0.1257823957621553,1.3632434543683092,neutral
2010-01-11,113.33999633789062,113.58999633789062,112.5199966430664,112.8499984741211,17253000,0.0132889978543568,109.09949951171876,110.30839965820311,104.56299987792968,97.87304988861084,0.0140509652739166,1.8955487578664512,18358655.0,0.9397747275059092,59.95064717708035,2.2199935913085795,1.7842053336266184,0.0158104152215453,109.09949951171876,1.8955487578664512,112.89059702745163,105.30840199598585,0.0694979818001032,0.2276015177596235,-0.2746021384485431,0.5022036562081666,111.91000366210938,106.4000015258789,109.26000213623048,0.0183179821772883,0.0832213298478419,0.027777735315049,0.0142376138708655,1.1104680436585128,0.1046339514088731,0.664201063462941,0.0343768667976289,0.023040845699813,0.1270559135915856,1.9785821635227936,neutral
2010-01-12,112.37999725341795,113.0500030517578,110.13999938964844,110.48999786376952,29182600,-0.0209127216859712,109.15799942016602,110.4643995666504,104.74259986877442,97.97204986572264,0.014517005589675,1.9193556525500972,18368630.0,1.5887194635636952,51.645420528482056,2.910003662109361,1.8646194999468144,0.016875912173026,109.15799942016602,1.9193556525500972,112.9967107252662,105.31928811506585,0.0703331194322167,0.2358300602875402,-0.1725156987013264,0.4083457589888667,113.58999633789062,106.4000015258789,109.26000213623048,0.0107025079785167,0.0741784678995043,0.0072014670693203,0.0142637562038909,1.1831324043818576,0.1046339514088731,0.6721825801778174,0.0122024812719077,0.0002317334563854,0.1275093224858452,0.693982088120966,neutral
2010-01-13,110.91999816894533,111.56999969482422,109.56999969482422,111.54000091552734,20014000,0.0095031502584734,109.2229995727539,110.644599609375,104.93529991149904,98.07984985351564,0.0145480372324524,1.976072272397116,18552375.0,1.0787837136754728,54.65528810976197,2.0,1.874289535664899,0.0168037432336436,109.2229995727539,1.976072272397116,113.17514411754814,105.27085502795968,0.0723683575850102,0.3233503292426576,-0.0733424931125296,0.3966928223551872,113.58999633789062,106.4000015258789,110.13999938964844,0.0117924807415572,0.0810234598335448,0.0002690232151569,0.0143029318876794,1.1748460641218887,0.1046014736679254,0.6918483559300082,0.021213493053998,0.0080925893293799,0.1281073510473875,1.172528644391508,neutral
2010-01-14,111.51000213623048,112.37000274658205,110.79000091552734,112.02999877929688,18305300,0.004393023666376,109.31399955749512,110.80619964599607,105.1190998840332,98.18859985351564,0.0145680790797478,2.059571424831818,18464665.0,0.9913691908301612,56.030745648700275,1.5800018310547017,1.8532689853355993,0.0165426136350015,109.31399955749512,2.059571424831818,113.43314240715875,105.19485670783148,0.075363500856944,0.427323585172104,0.0267907225443971,0.4005328626277069,113.58999633789062,106.4000015258789,109.56999969482422,0.016513925323865,0.0748344542948189,0.0109185985183608,0.0143398800879564,1.15360892375209,0.1039015358356404,0.7253357734399608,0.0248458498709787,0.0110445005533137,0.1285037143956044,1.318720578978482,neutral
2010-01-15,111.3499984741211,112.01000213623048,110.37999725341795,110.86000061035156,18002700,-0.0104436149396934,109.27749977111816,110.89419967651368,105.3042999267578,98.28774986267088,0.0145138400498689,2.0250926189019944,18222285.0,0.9879496451734784,51.97655895263654,1.6500015258789205,1.8387498810886935,0.0165862337269101,109.27749977111816,2.0250926189019944,113.32768500892216,105.22731453331416,0.0741266087948041,0.4105811416092422,0.1035488063573661,0.307032335251876,113.58999633789062,107.23999786376952,109.56999969482422,-0.0065417667487743,0.0719396883884329,-0.0045793492291723,0.0143902382275315,1.1526031372557273,0.1026050670161249,0.7224458883999827,0.014481488344334,-0.0003083936424255,0.1282606411425297,0.781446154344998,neutral
2010-01-19,110.9499969482422,111.75,110.83000183105467,111.5199966430664,10468200,0.0059534189886447,109.48649978637695,110.98259963989258,105.49189987182618,98.40134983062744,0.0116630300226525,2.030040083865232,16994855.0,0.6159628899452216,53.99859665523304,0.9199981689453268,1.773124758792739,0.0158996127346366,109.48649978637695,2.030040083865232,113.5465799541074,105.42641961864648,0.0741658592731018,0.445434111323749,0.1719258673506427,0.2735082439731062,113.58999633789062,109.26000213623048,109.56999969482422,0.0389416848126,0.0748915339090738,-0.0117855724327695,0.0150769228642275,1.0545661656438587,0.1005439180137452,0.737646401077812,0.0185730374124397,0.0048421735021302,0.1278564758605498,1.0017028101325167,neutral
2010-01-20,109.97000122070312,110.0500030517578,108.45999908447266,108.94000244140624,17535000,-0.0231348124042521,109.48600006103516,111.02179962158203,105.65339988708496,98.508099861145,0.0124680956128555,2.0301733164956164,16592020.0,1.056833345186421,45.86823139913495,3.05999755859375,1.8650442444928113,0.0171199210822115,109.48600006103516,2.0301733164956164,113.54634669402638,105.42565342804392,0.0741710653549806,0.2618528936021249,0.1899112726009391,0.0719416210011857,113.58999633789062,109.26000213623048,109.56999969482422,-9.173480602031604e-05,0.0483064314945402,-0.0140283777023362,0.0157649683936757,1.085947060260483,0.0995033931417595,0.7454124227634259,-0.0049869172252574,-0.018751246937733,0.1270321910388696,-0.2689413830792507,neutral
2010-01-21,108.4800033569336,108.77999877929688,106.61000061035156,107.37000274658205,25748400,-0.0144115995927999,109.50700035095215,111.02059967041016,105.79519989013671,98.6185998916626,0.0122033294921449,2.005858750053968,16713730.0,1.540553784224108,41.74880149524269,2.3300018310546733,1.8982555006758015,0.0176795701976102,109.50700035095215,2.005858750053968,113.51871785106007,105.49528285084422,0.0732686949190651,-0.0102047642409957,0.1498880652325522,-0.1600928294735479,113.58999633789062,108.45999908447266,108.45999908447266,0.0039271230511872,0.0374915930322081,-0.0373856745088549,0.015855013978091,1.1150775535133826,0.0995033931417595,0.736343682417758,-0.0195147122788623,-0.032882158218076,0.12575720799496,-1.0653779107390349,neutral
2010-01-22,106.93000030517578,107.68000030517578,106.01000213623048,107.16999816894533,24210100,-0.0018627602917061,109.55700035095217,111.00019958496094,105.92819984436036,98.72074989318848,0.0120919248984773,1.9332017760615083,16489090.0,1.4682496123194184,41.24067026406125,1.6699981689452983,1.8819514055521944,0.0175604314426267,109.55700035095217,1.9332017760615083,113.42340390307515,105.69059679882912,0.0705825011589853,-0.239193838382647,0.0720716845095123,-0.3112655228921594,113.58999633789062,106.61000061035156,106.61000061035156,0.0094188567132564,0.0521303507439223,-0.043381243089415,0.0159980497448182,1.097660760075741,0.0995033931417595,0.7093476808215827,-0.0217877650388415,-0.0345062570187896,0.1243857011323179,-1.2347403212456378,neutral
2010-01-25,107.44000244140624,107.72000122070312,107.06999969482422,107.4800033569336,13200500,0.0028926489995788,109.60350036621094,110.98199966430664,106.06899986267088,98.82509990692138,0.0120842259243673,1.870481500399907,16302020.0,0.8097462768417656,42.410674879217574,0.6500015258789062,1.7939549855755308,0.0166910581461179,109.60350036621094,1.870481500399907,113.34446336701076,105.86253736541111,0.0682635680119772,-0.3911456183591468,-0.0205717760642194,-0.3705738422949273,113.58999633789062,106.01000213623048,106.01000213623048,0.008728299188542,0.0552774174487888,-0.0304888799820407,0.0163195501950006,1.0227645950211972,0.0995033931417595,0.6860426147952985,-0.0193743539410898,-0.0315546333456392,0.1230142926122539,-1.1352675815416204,neutral
2010-01-26,106.87000274658205,107.98999786376952,106.75,107.55999755859376,12297100,0.0007442705541653,109.56350021362304,110.9411996459961,106.20559982299804,98.93134990692138,0.0114801069065734,1.904883627738737,16517295.0,0.7444984181731936,42.72758090641749,1.239997863769517,1.7543866197322442,0.0163107722160046,109.56350021362304,1.904883627738737,113.37326746910053,105.75373295814558,0.0695444604827213,-0.4993573544663121,-0.116328891744638,-0.3830284627216741,113.58999633789062,106.01000213623048,106.01000213623048,-0.0073828262020273,0.0678049635068342,-0.0355093185408452,0.0164266929255031,0.9929431499070372,0.0995033931417595,0.6989154669694869,-0.0182862235244668,-0.0304774249619749,0.1213957936526093,-1.051771680880901,neutral
2010-01-27,107.52999877929688,108.8000030517578,106.16000366210938,106.52999877929688,19005100,-0.0095760394447368,109.4625,110.90759963989258,106.30899978637696,99.02459991455078,0.0116429521620027,2.0067706183873435,16985675.0,1.1188898880968816,39.698405265782355,2.6399993896484233,1.8176446747262571,0.017062280067157,109.4625,2.0067706183873435,113.47604123677468,105.44895876322532,0.0733318028872844,-0.6606130918791848,-0.2251857317715473,-0.4354273601076374,113.58999633789062,106.01000213623048,106.01000213623048,-0.0186089748104176,0.0373940621929744,-0.0221223022590401,0.0165644236809558,1.0300557626265958,0.0995033931417595,0.7369779117261938,-0.0267900077259621,-0.039470702411822,0.1200004820579507,-1.4613036456850816,neutral
2010-01-28,107.18000030517578,107.2300033569336,105.18000030517578,106.4800033569336,16793900,-0.000469308391403,109.41300010681152,110.84239974975586,106.39919982910156,99.12014991760252,0.0114551661891687,2.06662522422843,17273185.0,0.972252656357238,39.55182991336656,2.0500030517578125,1.834241701657083,0.017226161192994,109.41300010681152,2.06662522422843,113.5462505552684,105.27974965835466,0.0755531873620481,-0.7834129415862918,-0.3368311737344963,-0.4465817678517955,113.58999633789062,106.01000213623048,106.01000213623048,-0.0092118530987679,0.0385253547709425,-0.0082890878912339,0.0165998493920501,1.03772996887814,0.0995033931417595,0.7593026225187092,-0.0268066568599222,-0.0393567479833625,0.118263035738928,-1.4192204350805586,neutral
2010-01-29,105.87999725341795,106.3000030517578,105.2699966430664,105.95999908447266,20278800,-0.0048835861764374,109.36450004577635,110.72899978637696,106.48349983215331,99.2124499130249,0.0114523573764188,2.134592224234951,17817145.0,1.1381621466289913,37.98104698709762,1.2100067138671875,1.7896534882435189,0.0168898971659747,109.36450004577635,2.134592224234951,113.63368449424628,105.09531559730648,0.0780725819929311,-0.912177689540755,-0.451900476895748,-0.4602772126450069,113.58999633789062,105.18000030517578,105.18000030517578,-0.0090713664821356,0.019336240454449,-0.0112904647302988,0.016652261601654,1.0142704678802947,0.0995033931417595,0.7846223081227337,-0.0311298543849118,-0.0430691211074322,0.1160796843888856,-1.5949186559619843,neutral
2010-02-01,106.63999938964844,108.4800033569336,106.37000274658205,108.3499984741211,14901900,0.0225556758238842,109.41650009155272,110.65659973144533,106.59269981384276,99.32514991760254,0.0124820316690099,2.0962327178670153,18106005.0,0.8230363351827198,48.169545163851645,2.5200042724609375,1.841821401401906,0.0169988133580068,109.41650009155272,2.0962327178670153,113.60896552728676,105.2240346558187,0.0766331482404582,-0.8120113420169872,-0.5239226499199959,-0.2880886920969913,113.58999633789062,105.18000030517578,105.18000030517578,0.0096915566041222,0.0177531411412918,0.008094483531958,0.0167130861536809,1.0170960169593166,0.0995033931417595,0.7701561305681429,-0.0097471735665028,-0.0208446786086158,0.114084396784128,-0.5087706189973223,neutral
2010-02-02,109.16000366210938,109.5999984741211,108.61000061035156,109.12999725341795,14292200,0.0071988813131655,109.38299980163576,110.59419967651368,106.7131997680664,99.44469989776611,0.0114772652294788,2.0951896825395746,18009410.0,0.7935962366340708,50.998807433077936,1.25,1.799548444158913,0.0164899522537333,109.38299980163576,2.0951896825395746,113.5733791667149,105.1926204365566,0.0766184758633121,-0.662057619061386,-0.551549643748274,-0.110507975313112,113.58999633789062,105.18000030517578,105.18000030517578,-0.0061020562815833,0.01895423723827,0.0145965017707343,0.0167130861536809,0.9866491503785816,0.0995033931417595,0.7700086745198335,-0.0023129969801213,-0.0132394142493772,0.1121175868619421,-0.1207540063442511,neutral
2010-02-03,109.0999984741211,109.54000091552734,108.43000030517578,108.6999969482422,13393200,-0.0039402576376614,109.33299980163574,110.52219955444336,106.8231997680664,99.55344989776611,0.0115050755838923,2.09895690550322,17968415.0,0.7453745920271766,49.39793578464612,1.1100006103515625,1.750295027458388,0.0161020706218767,109.33299980163574,2.09895690550322,113.53091361264218,105.13508599062928,0.0767913405581621,-0.5713297109584943,-0.5555056571903181,-0.0158240537681761,113.58999633789062,105.18000030517578,105.18000030517578,-0.0091157705361816,0.0160777111360703,0.0203698319141165,0.0167130861536809,0.9634408913957772,0.0995033931417595,0.7717459488920124,-0.0057896779064143,-0.0164872090272103,0.1101795032511814,-0.3015797283564399,neutral
2010-02-04,106.79000091552734,106.8000030517578,103.75,104.37000274658205,39991900,-0.0398343543994936,108.97599983215332,110.35079956054688,106.87909980773924,99.64084991455078,0.0137096506303152,2.296251541780943,18718915.0,2.136443271418242,36.85291096254114,4.949996948242202,1.978845164657232,0.0189599033494519,108.97599983215332,2.296251541780943,113.5685029157152,104.38349674859144,0.0842846698472201,-0.8391483550449834,-0.6122341967612512,-0.2269141582837321,113.58999633789062,105.18000030517578,105.18000030517578,-0.0640301251265835,-0.0284836409745994,-0.0198159329811304,0.0167694286974438,1.1306230934594728,0.0995033931417595,0.8470532228699201,-0.042266160371692,-0.0541980378736024,0.1074855308358031,-2.005876534762791,neutral
2010-02-05,103.76000213623048,104.68000030517578,102.27999877929688,104.68000030517578,32656700,0.0029701786953713,108.6689998626709,110.15859954833984,106.94629981994628,99.72734992980958,0.0137553463396632,2.4354231632269374,19671260.0,1.6601224324217156,38.06560232481741,2.4000015258789062,2.0089277618873513,0.0191911325566553,108.6689998626709,2.4354231632269374,113.53984618912476,103.79815353621704,0.089645553609757,-1.014685682859735,-0.692724493980948,-0.321961188878787,113.58999633789062,103.75,103.75,-0.0554051561681713,-0.0324429434977728,-0.012080018784036,0.0168398277033348,1.1396276075232554,0.0995033931417595,0.9009296143503536,-0.0367077967270902,-0.0497337408575164,0.1045976818382523,-1.6379081950627803,neutral
2010-02-08,104.41000366210938,105.13999938964844,104.0,104.04000091552734,17176600,-0.0061138649960129,108.30249977111816,109.94479949951172,106.99769981384276,99.8035499191284,0.0136562705809232,2.550210658075575,19735360.0,0.8703464238807906,36.50684942919256,1.1399993896484375,1.9468614495845715,0.0187126243026975,108.30249977111816,2.550210658075575,113.40292108726932,103.202078454967,0.0941884319739649,-1.191705641058519,-0.7925207233964623,-0.3991849176620566,113.58999633789062,102.27999877929688,102.27999877929688,-0.0658166620300245,-0.0401328397325974,-0.0397784736436629,0.0168829046695004,1.1083770636046175,0.0995033931417595,0.9465851263964176,-0.0393573450714341,-0.0537069384897154,0.1016121128817646,-1.6714301001343013,neutral
2010-02-09,105.18000030517578,106.1500015258789,104.87000274658205,105.41000366210938,25959200,0.0131680385863737,107.93050003051758,109.72059951782228,107.05269981384278,99.88199993133544,0.0136489454484305,2.397817769951746,20170670.0,1.286977576847968,41.983587820397034,2.1100006103515625,1.958514246782214,0.0185799656459571,107.93050003051758,2.397817769951746,112.72613557042106,103.13486449061408,0.0888652519639492,-1.2075278320446614,-0.8755221451261022,-0.3320056869185592,113.58999633789062,102.27999877929688,102.27999877929688,-0.0659281782242812,-0.0382298802038858,-0.0340877273429242,0.0169149910863908,1.0984318910404791,0.0995033931417595,0.8930876541802499,-0.0233529573910574,-0.0392870242657825,0.0985022285622077,-1.0511626029274637,neutral
2010-02-10,105.12999725341795,105.5,104.11000061035156,105.12000274658205,16215200,-0.0027511707186438,107.6620002746582,109.52179962158203,107.11049987792968,99.9625499343872,0.013038108026178,2.396837756342572,19522300.0,0.8305988536186822,41.17396923535291,1.3899993896484375,1.91790604270123,0.0182449200208339,107.6620002746582,2.396837756342572,112.45567578734334,102.86832476197306,0.0890504634960509,-1.2292971107562778,-0.9462771382521372,-0.2830199725041404,113.0500030517578,102.27999877929688,102.27999877929688,-0.0486016401575869,-0.0285555527588392,-0.0329346301947439,0.0169694491824069,1.0751627719153856,0.0995033931417595,0.894949013137506,-0.0236109074844533,-0.0401910568508644,0.095628309736689,-1.0605630361710776,neutral
2010-02-11,105.58000183105467,107.55999755859376,105.2699966430664,107.12999725341795,19350100,0.0191209518104893,107.44150009155274,109.35159957885742,107.19509986877442,100.0594499206543,0.0136321806164676,2.2267505050366987,19489105.0,0.9928675534356248,48.57594149945181,2.4399948120117188,1.9551980976519792,0.0182507061306733,107.44150009155274,2.2267505050366987,111.89500110162614,102.98799908147934,0.0829009462131204,-1.0720022874265425,-0.9714221680870184,-0.100580119339524,112.37000274658205,102.27999877929688,102.27999877929688,-0.0395374181989582,-0.0237834942697156,0.0264443272415866,0.0170305467125819,1.0716453463698885,0.0986592087728845,0.8402758064273561,-0.0028992785643289,-0.0203161392608379,0.0928662876477099,-0.1398912170133994,neutral
2010-02-12,106.08000183105467,107.0999984741211,105.56999969482422,107.04000091552734,14464200,-0.0008400666498452,107.19200019836424,109.1447996520996,107.28189987182616,100.15299991607668,0.0135584973125379,1.9625268619884384,19297050.0,0.7495549837928596,48.282996041282544,1.5599975585937358,1.9269694877192476,0.018002330635628,107.19200019836424,1.9625268619884384,111.11705392234111,103.26694647438738,0.0732340793475886,-0.9437282472429304,-0.9658833839182008,0.0221551366752705,112.37000274658205,102.27999877929688,102.27999877929688,-0.0445416220489299,-0.0411179472437913,0.02254490450393,0.0170911005746842,1.0533160551575858,0.0974470371018332,0.7515269989282307,-0.0014180095767932,-0.0192844619558727,0.0897806330669839,-0.0774508037474223,neutral
2010-02-16,109.4499969482422,109.87000274658205,109.0999984741211,109.62000274658205,20895700,0.0241031559135613,107.13000030517578,108.95359970092774,107.38139991760254,100.26474994659424,0.0145597015240716,1.862717414118813,19441700.0,1.0747876986066034,56.400569363106655,2.8300018310547017,1.9914717979574943,0.0181670475101277,107.13000030517578,1.862717414118813,110.8554351334134,103.40456547693816,0.0695497959045116,-0.6266617933711416,-0.898039065808789,0.2713772724376474,112.01000213623048,102.27999877929688,104.0,-0.0111852593987242,-0.0209877507234194,0.0536332351206458,0.0171671448193306,1.0582451363532082,0.0955272798350007,0.728062141250556,0.0232428118576786,0.0061163931020502,0.0866590677078593,1.3367580195110782,neutral
2010-02-17,109.66000366210938,110.01000213623048,108.87000274658205,109.25,19593400,-0.0033753214496574,107.01650047302246,108.76459976196288,107.485599899292,100.37624996185303,0.0144962020102623,1.6486207859695223,19897960.0,0.98469390832025,55.06568536048901,1.1399993896484375,1.930652340221133,0.0176718749676991,107.01650047302246,1.6486207859695223,110.3137420449615,103.71925890108342,0.0616211809835854,-0.4006223486875768,-0.7985557223845466,0.3979333736969698,111.75,102.27999877929688,104.11000061035156,-0.0203550637679071,-0.0267260579064587,0.036429145284917,0.0172202648747218,1.0262255021199045,0.0919169927918609,0.6704003156752741,0.0208706088977426,0.0044628513238631,0.0835690694093249,1.354768510736725,neutral
2010-02-18,109.61000061035156,110.11000061035156,109.19000244140624,109.9800033569336,19177400,0.0066819529238772,107.06850051879884,108.68919982910155,107.60989990234376,100.48294998168946,0.0136432301496574,1.7231862833712066,19980080.0,0.959825986682736,57.21715062393827,0.9199981689453268,1.8584627565585756,0.0168981878508136,107.06850051879884,1.7231862833712066,110.51487308554124,103.62212795205642,0.0643769652146628,-0.160726534793369,-0.6709898848663112,0.5102633500729421,110.0500030517578,102.27999877929688,104.11000061035156,0.0095465475694911,-0.0206589459641861,0.0462328813105892,0.0172202648747218,0.981296627766684,0.089348008552904,0.7205193071152167,0.0271928982289573,0.011876097439871,0.0816680824847151,1.689604232711719,neutral
2010-02-19,109.31999969482422,110.38999938964844,108.80999755859376,109.47000122070312,21928700,-0.0046372260471322,107.17350044250487,108.6163998413086,107.73459991455078,100.58904998779298,0.0132677552772505,1.800600201214804,19789095.0,1.108120406718953,55.22764769136074,1.5800018310546733,1.838572690451154,0.0167952194203816,107.17350044250487,1.800600201214804,110.7747008449345,103.57230004007528,0.06720318712295,-0.0116262637232011,-0.5391171606376892,0.527490896914488,110.11000061035156,102.27999877929688,105.2699966430664,0.0195585211921578,-0.030724288522159,0.0218426587069711,0.0172202648747218,0.9753171360932936,0.08895785773,0.7554497021153699,0.0214278788013482,0.0078588627559159,0.0798034165198873,1.2754084869305606,neutral
2010-02-22,109.86000061035156,109.97000122070312,108.66000366210938,109.06999969482422,10742800,-0.0036539830220012,107.26850051879885,108.57879989624024,107.85479988098145,100.68669998168946,0.0132931874511508,1.8474227798544909,19115730.0,0.5619874312934949,53.65193129849579,1.30999755859375,1.800817323889911,0.016510656724384,107.26850051879885,1.8474227798544909,110.9633460785078,103.57365495908984,0.0688896654999192,0.0734137273724684,-0.4166109830356577,0.4900247104081261,110.38999938964844,102.27999877929688,105.56999969482422,0.0177288565675226,-0.0456732975666109,0.0189648613783073,0.0172202648747218,0.9587922627497164,0.0865749609055846,0.795722744536352,0.0167942981146611,0.004523901526388,0.0783827448509686,0.9751418006046672,neutral
2010-02-23,108.83999633789062,108.91000366210938,107.6500015258789,107.88999938964844,13629600,-0.010818743086801,107.28900032043455,108.5197999572754,107.95939987182618,100.77894996643066,0.0135277499362452,1.8519252294449144,19137185.0,0.7122050604621317,49.19300762537318,1.4199981689453125,1.7736159556795823,0.0164391135945242,107.28900032043455,1.8519252294449144,110.9928507793244,103.58514986154474,0.0690443651786806,0.0450727988735906,-0.324274226653808,0.3693470255273987,110.38999938964844,104.0,108.66000366210938,0.0038146261621641,-0.0596182669498003,-0.0157818218718075,0.0172202648747218,0.9546376733528495,0.0835928080301703,0.8259605916547403,0.0056016839323593,-0.0058035544469756,0.07681018698273,0.3245266383643416,neutral
2010-02-24,107.33000183105467,108.16000366210938,107.0999984741211,107.36000061035156,17207400,-0.0049123995022259,107.27900047302246,108.45059997558592,108.04449989318849,100.86584995269776,0.0135741919795045,1.8509746447237616,19382700.0,0.8877710535683883,47.291890866704385,1.0600051879882812,1.7226437579873468,0.0160454894578423,107.27900047302246,1.8509746447237616,110.98094976247,103.57705118357494,0.0690153575839562,-0.0199243873172889,-0.2634042587865042,0.2434798714692153,110.38999938964844,104.11000061035156,107.6500015258789,-0.0018593989659887,-0.0794032062951728,-0.0172997655803061,0.0172202648747218,0.9317794804304116,0.0804867641030258,0.8574746214870085,0.0007550418718662,-0.0100561856317981,0.0751964121300234,0.0437608032935465,neutral
2010-02-25,106.6999969482422,108.6999969482422,106.5999984741211,108.30999755859376,23400400,0.0088487047582095,107.36800041198732,108.43039993286132,108.14869987487792,100.95894992828369,0.0135181600745718,1.855608719244744,19602465.0,1.1937478271227624,50.95093910786379,2.099998474121108,1.7495976662826156,0.0161536119076737,107.36800041198732,1.855608719244744,111.0792178504768,103.65678297349784,0.0691307917489192,0.0051621821914267,-0.209690970590918,0.2148531527823448,110.38999938964844,104.11000061035156,107.0999984741211,0.0167088970214353,-0.0586650455694872,-0.0151846312726499,0.0172202648747218,0.9380582717624832,0.0778918323411853,0.8875229875978442,0.0087735372084034,-0.001110411603592,0.0740048307741414,0.5076485882163015,neutral
2010-02-26,108.88999938964844,109.5999984741211,108.41000366210938,109.43000030517578,13033900,0.0103407143553495,107.51550025939942,108.41419998168944,108.25929985046386,101.05259994506837,0.0136670611909435,1.8959674979906016,19414465.0,0.6713499444872676,54.92393617835937,1.2900009155273295,1.7167693269429525,0.01568828769218,107.51550025939942,1.8959674979906016,111.30743525538062,103.7235652634182,0.0705374571449236,0.1141030220502017,-0.1449321720626941,0.2590351941128959,110.38999938964844,105.2699966430664,106.5999984741211,0.0277047037494302,-0.0537011338399275,-0.000365405271593,0.0172202648747218,0.9110363752423704,0.0772512116238008,0.9130919200132166,0.0178067352256865,0.0093696243080509,0.0728491898340351,1.009774718082142,neutral
