agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
random,4,104,6.496169529358596,0.14903630715826058,0.5398884214591508,0.23842613806799895,-0.8139280291372587,9.544987158077083,17.820243569565704,24.845139664178188,38.0,0.62,0.20760831050174613,-3.0488176287184867,-0.4557862903276088,0,0,0.7172445266692175,64.34082115598262,80,0.00047,1000,random_timing_matched_duration
momentum,4,104,23.82902973487983,0.25322313626676807,0.7249572758407131,0.26944887839901416,-0.6331084578634381,45.47100279937925,67.26943875481464,71.28330822311445,24.099999999999998,0.759,0.11975822410451964,-21.64197306449942,-0.6094050641416325,0,0,10.637245645838895,194.29202312311946,44,0.00047,1000,random_timing_matched_duration
breakout,4,104,8.919936639630139,0.1733505183311313,0.6034885601158502,0.29649715297446433,-0.5941113939327626,24.610319455826943,44.67773354660802,72.07094379643112,18.2,0.818,0.08724669632867703,-15.690382816196804,-0.49614719918165645,0,0,3.453141060117211,144.93604650048408,43,0.00047,1000,random_timing_matched_duration
trend,5,105,7.0018835747368815,0.15600874107807927,0.5691728583835658,0.15769726885796706,-0.5940902103163633,28.532492022169407,48.824131555004904,65.84802539011024,8.7,0.913,0.039529222465701036,-21.530608447432527,-0.6351329099467474,0,0,4.963230117568206,145.37480737857945,132,0.00047,1000,random_timing_matched_duration
mean_reversion,5,105,8.309103382834618,0.1660352732064377,0.5749542699006219,0.3812447338081301,-0.604008216498277,1.849771028901721,2.918990023564454,3.6597122075756174,93.4,0.066,1.1804560644581312,6.459332353932897,1.4728243789532438,0,1,-0.37141315766707494,10.134489019971106,66,0.00047,1000,random_timing_matched_duration
random,5,105,6.496169529358596,0.14903630715826058,0.5398884214591508,0.23842613806799895,-0.8139280291372587,9.81331260108394,18.940122453774677,31.063054198658573,36.5,0.635,0.1972262747080243,-3.3171430717253436,-0.40060300718766606,0,0,0.9772673357102643,62.54159382728167,80,0.00047,1000,random_timing_matched_duration
momentum,5,105,23.82902973487983,0.25322313626676807,0.7249572758407131,0.26944887839901416,-0.6331084578634381,46.446239569907284,69.81867054197123,88.93562463293931,22.2,0.778,0.10902040301031106,-22.617209835027456,-0.5171115736455749,0,0,11.121905156557538,197.08926990529912,44,0.00047,1000,random_timing_matched_duration
breakout,5,105,8.919936639630139,0.1733505183311313,0.6034885601158502,0.29649715297446433,-0.5941113939327626,25.737212589353206,43.16507033665665,57.11443766777532,17.8,0.822,0.08512818245994963,-16.81727594972307,-0.599588039301454,0,0,4.082753738692006,136.27383891852193,43,0.00047,1000,random_timing_matched_duration
trend,6,106,7.0018835747368815,0.15600874107807927,0.5691728583835658,0.15769726885796706,-0.5940902103163633,28.560530656223857,44.79139770273599,55.17253686591832,10.4,0.896,0.047691990337874794,-21.558647081486974,-0.684933415692596,0,0,4.469770764784523,139.9019128590091,132,0.00047,1000,random_timing_matched_duration
mean_reversion,6,106,8.309103382834618,0.1660352732064377,0.5749542699006219,0.3812447338081301,-0.604008216498277,1.9435030637232558,2.840619551547029,3.396112376108403,93.4,0.066,1.1804560644581312,6.365600319111362,1.6102187518170148,0,1,-0.278144324415925,9.309091318498485,66,0.00047,1000,random_timing_matched_duration
random,6,106,6.496169529358596,0.14903630715826058,0.5398884214591508,0.23842613806799895,-0.8139280291372587,9.128470241188806,16.687648156414514,25.53215799983767,38.6,0.614,0.21183162885883233,-2.6323007118302097,-0.3991624455371424,0,0,0.859236877269211,55.77569904530882,80,0.00047,1000,random_timing_matched_duration
momentum,6,106,23.82902973487983,0.25322313626676807,0.7249572758407131,0.26944887839901416,-0.6331084578634381,44.23333743873026,67.83069420617504,75.18345547595167,21.8,0.782,0.10679324694015198,-20.40430770385043,-0.5852572775850888,0,0,11.265182073462494,206.04205013041255,44,0.00047,1000,random_timing_matched_duration
