Date,Open,High,Low,Close,Volume,timeframe_label,data_interval,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_12,trailing_return_60,trailing_return_5,trailing_return_20,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year
2022-04-11,12.449999809265137,12.81999969482422,12.130000114440918,12.65999984741211,26095800,Daily,1d,-0.0031496033428162207,-0.0031496033428162207,13.041690369261767,13.094000053405761,12.590800037384033,15.25839994430542,19.876199960708618,13.041690369261767,12.590800037384033,15.25839994430542,19.876199960708618,0.03956187827132874,0.8507137892616914,36826210.0,0.7086203005956898,47.02228196236468,0.6899995803833026,0.7777082649864285,0.061430353424957077,18.586620285236375,19.076789062845396,26.90112101029541,13.094000053405761,0.8507137892616914,14.795427631929144,11.392572474882378,0.2598789631256859,0.1742559606351577,0.26203324772886183,-0.08777728709370414,14.859999656677246,12.479999542236328,12.479999542236328,-0.0545183328747767,-0.20924424319659718,-0.1346548360641685,0.2057142711821056,0.06202712010731515,0.9903789393844888,0.30836742510974513,0.8427575092706286,-0.02926695167899951,0.005496061395829477,-0.36653887250713935,-0.5101600696637434,251.07528621204577
2022-04-12,12.880000114440918,13.199999809265137,12.425000190734863,12.460000038146973,26226500,Daily,1d,-0.015797773434098383,-0.015797773434098383,12.986291290107976,13.178500032424926,12.565800037384033,15.158099946975709,19.80159996509552,12.986291290107976,12.565800037384033,15.158099946975709,19.80159996509552,0.039780263997957185,0.6830979429964114,36114975.0,0.7261946048695866,45.36752564656794,0.7749996185302734,0.7775147902395604,0.06240086579929023,17.84290370607455,21.209546580684563,24.9858282281118,13.178500032424926,0.6830979429964114,14.54469591841775,11.812304146432103,0.2073370842859777,0.10527977508598241,0.23068255320028597,-0.12540277811430356,14.859999656677246,12.130000114440918,12.130000114440918,-0.0393215280171052,-0.22173642348428635,-0.10295178328510379,0.15691731741432258,0.06202712010731515,1.0060255206324016,0.294164804001496,0.7048330781439212,-0.0405266784953372,-0.008419678724975621,-0.36541491295986706,-1.0518257325241696,251.07528621204577
2022-04-13,12.350000381469728,12.9399995803833,12.230999946594238,12.899999618530272,21152900,Daily,1d,0.035312967819921104,0.035312967819921104,12.978073035672004,13.23400001525879,12.539800033569335,15.07209994316101,19.73294996738434,12.978073035672004,12.539800033569335,15.07209994316101,19.73294996738434,0.03515113028918256,0.6091174380687513,34035290.0,0.6214990382041699,49.57197986402474,0.7089996337890625,0.7726208504930963,0.059893090956627704,17.41395162147767,19.819328491090992,25.141613505617887,13.23400001525879,0.6091174380687513,14.452234891396293,12.015765139121287,0.1841068270716154,0.08513851618103985,0.20157374579643675,-0.1164352296153969,14.859999656677246,12.130000114440918,12.130000114440918,-0.03874817099906269,-0.13827659395956593,-0.0076923370361329235,0.09414755388199225,0.061801942969365795,0.9691133980418014,0.294164804001496,0.6258628651940261,-0.006015794249819462,0.028724507886622952,-0.36452481487584076,-0.548334977549632,251.07528621204577
2022-04-14,12.920000076293944,12.920000076293944,12.40999984741211,12.420000076293944,23284100,Daily,1d,-0.03720926794035173,-0.03720926794035173,12.924923230016951,13.239000034332275,12.52180004119873,14.982199945449828,19.66324996471405,12.924923230016951,12.52180004119873,14.982199945449828,19.66324996471405,0.035057352780147585,0.6019626391336244,33002050.0,0.705534959191929,45.461645494114805,0.5100002288818342,0.7538622346637204,0.0606974420316323,17.015638971494848,18.861606888354924,23.926705220869756,13.239000034332275,0.6019626391336244,14.442925312599524,12.035074756065026,0.18187556086489134,0.030097526305825184,0.16727850189831445,-0.13718097559248926,14.859999656677246,12.130000114440918,12.130000114440918,-0.1253520955549442,-0.14697804132199965,-0.032710285927005756,0.008116914281396825,0.06159923571485296,0.9853603105175668,0.294164804001496,0.6182777762358218,-0.0390658532153112,-0.008129818761667518,-0.3631876691966355,-1.3605494839631211,251.07528621204577
2022-04-18,12.350000381469728,12.414999961853027,11.880000114440918,12.149999618530272,25395600,Daily,1d,-0.021739167158220996,-0.021739167158220996,12.851120981303934,13.205500030517578,12.515800037384032,14.89719994544983,19.60039996623993,12.851120981303934,12.515800037384032,14.89719994544983,19.60039996623993,0.0341601850060235,0.6416812290480257,31315555.0,0.810958004735985,43.287389650254795,0.5399999618530256,0.7385863580343851,0.060789002569839455,17.352390170844703,17.876591306183993,27.80279257482961,13.205500030517578,0.6416812290480257,14.48886248861363,11.922137572421526,0.19436787022532032,-0.03490724616793628,0.1268413522850643,-0.16174859845300057,14.859999656677246,12.130000114440918,12.130000114440918,-0.12463980415322429,-0.16894666801390024,-0.043307102283073995,-0.052262097678867026,0.06110967799739826,0.9947524608528872,0.294164804001496,0.6607448191671897,-0.0545572144090517,-0.02922709037865212,-0.36145180409882127,-1.6448983766491156,251.07528621204577
2022-04-19,12.079999923706056,13.020000457763672,12.06999969482422,12.90999984741211,31753900,Daily,1d,0.06255146113113796,0.06255146113113796,12.856728492361855,13.221500015258789,12.51520004272461,14.82039994239807,19.542749962806703,12.856728492361855,12.51520004272461,14.82039994239807,19.542749962806703,0.03670369679645163,0.6300181053946483,30932705.0,1.0265477914071854,50.46834520057696,0.9500007629394513,0.7536873869561755,0.05838012361458369,16.611085409444918,22.000816791688646,25.299606750891474,13.221500015258789,0.6300181053946483,14.481536226048085,11.961463804469492,0.19060412348600425,-0.02481230895118891,0.09651062003781366,-0.12132292898900257,14.859999656677246,11.880000114440918,11.880000114440918,-0.05972321355887378,-0.04582408705066021,0.019747235625054316,0.025416973069570803,0.06074322230073588,0.9610969158920705,0.294164804001496,0.6479501316718872,0.004143461152026573,0.03154562478743639,-0.3595988248049409,-0.49443050156717827,251.07528621204577
2022-04-20,13.079999923706056,13.170000076293944,12.739999771118164,12.789999961853027,31528600,Daily,1d,-0.00929511130731242,-0.00929511130731242,12.850373394218156,13.197499990463257,12.511400051116944,14.737199935913086,19.483299961090086,12.850373394218156,12.511400051116944,14.737199935913086,19.483299961090086,0.034753255220109254,0.6368192931226053,30198600.0,1.0440417767711085,49.40463796243928,0.4300003051757795,0.7305668811147187,0.05712016288457232,15.683174748897123,22.542431809294875,24.235967100941902,13.197499990463257,0.6368192931226053,14.471138576708467,11.923861404218046,0.19301209883168238,-0.02619304919404719,0.0719698861914415,-0.09816293538548869,14.859999656677246,11.880000114440918,11.880000114440918,-0.07519884075128314,-0.045522363734526006,0.02648474499965836,-0.03617185224962205,0.06036214368113226,0.9462911586824027,0.294164804001496,0.6561359353877726,-0.004698185065368787,0.02226768463943496,-0.3578397870944172,-0.639898999623704,251.07528621204577
2022-04-21,13.020000457763672,13.329999923706056,12.225000381469728,12.329999923706056,32009000,Daily,1d,-0.035965601213365894,-0.035965601213365894,12.800814016074147,13.15499997138977,12.495000057220459,14.65019992828369,19.430499963760376,12.800814016074147,12.495000057220459,14.65019992828369,19.430499963760376,0.035558633082040006,0.6643380666602319,30114080.0,1.0629247182713202,45.45006764181851,1.1049995422363281,0.7573120711948337,0.06142028190436571,15.536669102561453,20.193015670519422,26.567446642945903,13.15499997138977,0.6643380666602319,14.483676104710234,11.826323838069307,0.2020032134108921,-0.06367148918870491,0.04484161111541222,-0.10851310030411712,14.859999656677246,11.880000114440918,11.880000114440918,-0.15721122165027102,-0.055895901413153815,-0.04418602416122841,-0.06449168147104889,0.06036214368113226,1.017529831757188,0.294164804001496,0.6867008243782448,-0.03678001194118463,-0.013205292737798247,-0.35693882913333397,-1.2418376863923575,251.07528621204577
2022-04-22,12.329999923706056,12.729999542236328,11.859999656677246,11.960000038146973,30386100,Daily,1d,-0.030008101204259563,-0.030008101204259563,12.720736494366797,13.083499956130982,12.456800060272217,14.559099931716919,19.37489996433258,12.720736494366797,12.456800060272217,14.559099931716919,19.37489996433258,0.03576407788870752,0.7105440154655626,30156620.0,1.0076096061163353,42.50306683422038,0.869999885559082,0.76536120079228,0.06399341123337166,15.853822495649558,18.553461010925005,27.816753779276816,13.083499956130982,0.7105440154655626,14.504587987062108,11.662411925199857,0.21723362031505913,-0.1218249986970541,0.011508289152918953,-0.13333328784997306,14.859999656677246,11.880000114440918,11.880000114440918,-0.13894890262573512,-0.06196078132180605,-0.03703703988093954,-0.10679613655789677,0.06036214368113226,1.0601580283732441,0.294164804001496,0.7384759065668317,-0.05980286255883893,-0.03988183319323402,-0.3570650644285108,-1.5811827184947438,251.07528621204577
2022-04-25,11.829999923706056,12.15999984741211,11.68000030517578,12.109999656677246,31727600,Daily,1d,0.01254177408460233,0.01254177408460233,12.662571081253507,13.040499925613403,12.427800045013427,14.47369993209839,19.31899995803833,12.662571081253507,12.427800045013427,14.47369993209839,19.31899995803833,0.03542399652634651,0.7414612788068715,30503155.0,1.0401415853540397,44.08591831112713,0.4799995422363299,0.7449782251811408,0.061517609108301875,16.362951058391126,17.6995863135444,28.262395382565952,13.040499925613403,0.7414612788068715,14.523422483227147,11.55757736799966,0.22743339075537622,-0.15403276451232628,-0.021599921580130094,-0.13243284293219618,14.859999656677246,11.859999656677246,11.859999656677246,-0.0684615648709811,-0.013843654722361598,-0.00329217803365367,-0.06630690768278391,0.06036214368113226,1.0191422198865807,0.2813147971284331,0.8084657937546827,-0.04363816961267242,-0.025571733306386513,-0.3567058299080116,-1.254954635572446,251.07528621204577
2022-04-26,11.9399995803833,12.050000190734863,11.100000381469728,11.119999885559082,38666500,Daily,1d,-0.08175060274029777,-0.08175060274029777,12.51565953880642,12.92549991607666,12.38760004043579,14.391099939346313,19.25984995365143,12.51565953880642,12.38760004043579,14.391099939346313,19.25984995365143,0.038240193611836344,0.8448401196383655,31078880.0,1.244140715495539,36.871297238704585,1.0099992752075178,0.7639083001830248,0.06869679029179393,17.46989704711233,16.02805347344251,31.016558556295436,12.92549991607666,0.8448401196383655,14.615180155353391,11.23581967679993,0.2614491122583377,-0.25648575064468915,-0.06857708739304191,-0.18790866325164723,14.859999656677246,11.68000030517578,11.68000030517578,-0.13395640549756105,-0.12509835938755054,-0.13865220627495545,-0.17138600429650874,0.06074322230073588,1.130937538210937,0.26066403769201185,1.0030118253874878,-0.11151307279651657,-0.10232814675473778,-0.3568174170491263,-2.1370907803128762,251.07528621204577
2022-04-27,11.010000228881836,11.19499969482422,10.529999732971191,10.5600004196167,54508500,Daily,1d,-0.050359664721725594,-0.050359664721725594,12.32940628935978,12.743499946594238,12.333600044250488,14.299799938201904,19.200399951934813,12.32940628935978,12.333600044250488,14.299799938201904,19.200399951934813,0.036017205593536765,0.9376527786764663,31482620.0,1.731383855600328,33.52881547087374,0.6649999618530291,0.7568434188737394,0.0716707754544967,19.027022682439604,15.022122157492799,34.44943078833078,12.743499946594238,0.9376527786764663,14.61880550394717,10.868194389241305,0.29431562211511875,-0.37850459175639095,-0.13056258826571174,-0.2479420034906792,14.859999656677246,11.100000381469728,11.100000381469728,-0.1685038914793704,-0.2297592713176989,-0.17435492954553877,-0.25633798862964996,0.06110464223710258,1.1729186659238533,0.26066403769201185,1.129099452003686,-0.14351103599125203,-0.14380226521619544,-0.3576383786209808,-2.328686670197505,251.07528621204577
2022-04-28,10.6899995803833,11.045000076293944,10.369999885559082,10.949999809265137,40074500,Daily,1d,0.03693175891583844,0.03693175891583844,12.19803424363648,12.59699993133545,12.269200038909911,14.219499940872192,19.147349953651428,12.19803424363648,12.269200038909911,14.219499940872192,19.147349953651428,0.03761303325509273,0.9767195014143328,31878145.0,1.2571151803218161,37.76044926158043,0.6750001907348615,0.7509974740066767,0.068584245396172,20.610978170192645,14.057696684085693,33.75954948639835,12.59699993133545,0.9767195014143328,14.550438934164116,10.643560928506783,0.3101435283760577,-0.43867889383199277,-0.19218584937896796,-0.2464930444530248,14.859999656677246,10.529999732971191,10.529999732971191,-0.13507109468856127,-0.22887324251085261,-0.11192215109326054,-0.21109512111079698,0.06142531766466139,1.1165468572843738,0.26066403769201185,1.1898209324237832,-0.10231439012580434,-0.10752129115680975,-0.35922202975299167,-1.6862570263882153,251.07528621204577
2022-04-29,10.899999618530272,11.229999542236328,10.359999656677246,10.399999618530272,30937500,Daily,1d,-0.050228328795904886,-0.050228328795904886,12.026792850769223,12.430499935150147,12.19780002593994,14.13549994468689,19.091999955177307,12.026792850769223,12.19780002593994,14.13549994468689,19.091999955177307,0.03856817624226898,1.050435551817232,32283020.0,0.958321123612351,34.431450922202615,0.869999885559082,0.7594976462604199,0.07302862251140661,21.697343785802307,14.647348853585058,30.99730974107765,12.430499935150147,1.050435551817232,14.531371038784611,10.329628831515683,0.33801876265551634,-0.5246994717124451,-0.2586885738456634,-0.2660108978667817,14.859999656677246,10.369999885559082,10.369999885559082,-0.16532908614044117,-0.21921922996954568,-0.13043481727767625,-0.2425345983051409,0.06147398126662948,1.1879598654048693,0.26066403769201185,1.2967602498926343,-0.1352640934640279,-0.1473872668502888,-0.36110412452456664,-1.933007991882178,251.07528621204577
2022-05-02,10.380000114440918,10.755000114440918,10.18000030517578,10.739999771118164,41193800,Daily,1d,0.03269232356336782,0.03269232356336782,11.904241128897693,12.275999927520752,12.177200012207031,14.048299951553345,19.03884994983673,11.904241128897693,12.177200012207031,14.048299951553345,19.03884994983673,0.03962100063238319,1.0604263885321266,33151130.0,1.2426062098034063,38.06644249123994,0.5749998092651385,0.7463192293321855,0.06948968763846489,22.88217717383118,13.841276439793933,31.014201015553983,12.275999927520752,1.0604263885321266,14.396852704585005,10.1551471504565,0.34552831371555365,-0.5589925109084959,-0.3187493612582299,-0.240243149650266,14.859999656677246,10.359999656677246,10.359999656677246,-0.16744185358807018,-0.13734940275857765,-0.1131296386787003,-0.22342734415285936,0.06164286355652536,1.1272949313061054,0.26066403769201185,1.3255695598631576,-0.09780055235552298,-0.11802386752686544,-0.3604025429954367,-1.4484740977907622,251.07528621204577
2022-05-03,10.6899995803833,10.979999542236328,10.4399995803833,10.550000190734863,31372700,Daily,1d,-0.01769083653933068,-0.01769083653933068,11.775265801453614,12.07199993133545,12.167800006866456,13.95559995651245,18.98389994621277,11.775265801453614,12.167800006866456,13.95559995651245,18.98389994621277,0.03626240674012277,0.9771264184433414,32716425.0,0.9589281224950464,36.83743253522915,0.5399999618530273,0.73158213879796,0.06934427730536386,23.496808560371797,15.308317453001601,29.379029937389173,12.07199993133545,0.9771264184433414,14.026252768222133,10.117747094448767,0.3237662107359698,-0.5946466533187866,-0.37392881967034125,-0.22071783364844538,14.859999656677246,10.18000030517578,10.18000030517578,-0.1505635969462149,-0.18469856778601557,-0.05125896588941925,-0.2788790083247358,0.061801942969365795,1.1220404080133317,0.26066403769201185,1.2420823892803978,-0.10405417859590871,-0.13295746274746834,-0.35904634762395626,-1.557628278053603,251.07528621204577
2022-05-04,10.529999732971191,11.010000228881836,10.079999923706056,10.979999542236328,43239900,Daily,1d,0.04075823163293357,0.04075823163293357,11.699526157718633,11.926499891281129,12.177800006866455,13.873299961090089,18.92789994239807,11.699526157718633,12.177800006866455,13.873299961090089,18.92789994239807,0.037300019240850454,0.9099300761896074,32994555.0,1.3105162351788044,41.4450514783697,0.9300003051757795,0.7457548649678042,0.0679193894406952,24.44969671967391,13.944719250907808,30.210158930479835,11.926499891281129,0.9099300761896074,13.746360043660344,10.106639738901913,0.305179251074261,-0.5815022678701087,-0.4154435093102948,-0.16605875855981395,14.859999656677246,10.18000030517578,10.18000030517578,-0.09629630559901803,-0.15408321036469153,0.03977264260704194,-0.209503292236082,0.06211831686663649,1.093387471951521,0.26066403769201185,1.1707761982680795,-0.06150049205262942,-0.09835934766170795,-0.3566217042605737,-1.0401902012167061,251.07528621204577
2022-05-05,10.800000190734863,10.800000190734863,9.979999542236328,10.119999885559082,40523600,Daily,1d,-0.07832419786258815,-0.07832419786258815,11.549095084179628,11.782499885559082,12.171599998474122,13.785099954605103,18.865899939537048,11.549095084179628,12.171599998474122,13.785099954605103,18.865899939537048,0.03842637048802545,0.9553997756275551,32988350.0,1.2284215488195076,35.81741339337913,1.0,0.7639152317558182,0.07548569569115321,25.4375097369927,12.640842415286304,28.320446569794484,11.782499885559082,0.9553997756275551,13.693299436814192,9.871700334303972,0.3243453545197199,-0.6331811149273623,-0.4589910304337083,-0.17419008449365397,13.539999961853027,10.079999923706056,10.079999923706056,-0.2161115410402038,-0.2304182373284237,-0.07579908111082945,-0.22153847034160912,0.06265972656004243,1.2046923891188792,0.26066403769201185,1.244304190910105,-0.12374088083993462,-0.16855632071151172,-0.35483597191320615,-1.7401092635886222,251.07528621204577
2022-05-06,10.0,10.050000190734863,9.420000076293944,9.479999542236328,69691300,Daily,1d,-0.0632411413596965,-0.0632411413596965,11.352038365899313,11.614499855041505,12.124599990844727,13.695899953842163,18.80294993877411,11.352038365899313,12.124599990844727,13.695899953842163,18.80294993877411,0.04003650161858321,1.0458129717244067,34736545.0,2.006281856759214,32.30219637514216,0.6999998092651385,0.7593498444350554,0.08010019842848273,26.88824107586353,11.808496227059013,31.723323730546287,11.614499855041505,1.0458129717244067,13.706125798490318,9.522873911592692,0.360174948478888,-0.7175086593549196,-0.5106945562179506,-0.20681410313696902,13.34000015258789,9.979999542236328,9.979999542236328,-0.2587959679037515,-0.316510481582156,-0.0884615490422449,-0.2616822874160447,0.06319713851633094,1.2674655895659552,0.26066403769201185,1.3817592624896475,-0.16490772523165986,-0.21811857303377713,-0.3551756490165281,-2.0409962110965876,251.07528621204577
2022-05-09,7.78000020980835,7.849999904632568,7.320000171661377,7.460000038146973,170871700,Daily,1d,-0.21308012675418742,-0.21308012675418742,10.981368048970518,11.352499866485596,12.04439998626709,13.584099960327148,18.731199941635133,10.981368048970518,12.04439998626709,13.584099960327148,18.731199941635133,0.05896584582687579,1.3524639391575588,42032005.0,4.065275972440525,24.2219756401918,2.159999370574951,0.8593962391593337,0.11520056766283925,29.5074295704845,9.688540773313068,43.48221284745913,11.352499866485596,1.3524639391575588,14.057427744800714,8.647571988170478,0.4765343158118856,-0.9365400730149211,-0.5958636595773448,-0.3406764134375764,13.329999923706056,9.420000076293944,9.420000076293944,-0.3949716071121675,-0.44985252158584776,-0.3054003540848962,-0.412598413371265,0.06595640033703343,1.7466169632389115,0.26066403769201185,1.8281551994331329,-0.32066751566109897,-0.3806250168831329,-0.35698727130154806,-2.8780803063505243,251.07528621204577
2022-05-10,7.559999942779541,7.703000068664551,6.929999828338623,7.289999961853027,86932400,Daily,1d,-0.022788213863893292,-0.022788213863893292,10.629809183530757,11.083999872207642,11.953199977874755,13.468399953842162,18.656999945640564,10.629809183530757,11.953199977874755,13.468399953842162,18.656999945640564,0.058767770893928574,1.580121490121928,45073835.0,1.9286665978166713,23.68500905140084,0.7730002403259277,0.853225096385519,0.11704048022637298,32.099904611880994,9.06157137567907,43.933297408355735,11.083999872207642,1.580121490121928,14.244242852451498,7.9237568919637855,0.5702351166870626,-1.1110343197404795,-0.6988977916099718,-0.4121365281305077,13.329999923706056,7.320000171661377,7.320000171661377,-0.3904682325584251,-0.44478294757703896,-0.30900475544491524,-0.424170612186602,0.0682518174184336,1.7148331671350108,0.2778823671867282,2.0520737694158284,-0.31419277279711155,-0.3901214758100978,-0.3593182176822718,-2.401081140958253,251.07528621204577
2022-05-11,7.28000020980835,7.539999961853027,6.659999847412109,6.710000038146973,72894900,Daily,1d,-0.0795610324747692,-0.0795610324747692,10.25649402682754,10.796499872207642,11.84379997253418,13.352099952697754,18.58214994430542,10.25649402682754,11.84379997253418,13.352099952697754,18.58214994430542,0.05988292760239038,1.8099868999885078,47407255.0,1.5376317401207895,21.901121181076107,0.880000114440918,0.8551375976751904,0.1274422642047174,34.61447595938788,8.39549779630165,42.95924291649288,10.796499872207642,1.8099868999885078,14.416473672184658,7.176526072230626,0.6705828449635896,-1.2813527768183608,-0.8153887886516497,-0.46596398816671114,13.329999923706056,6.929999828338623,6.929999828338623,-0.4459124501752406,-0.4939668233540596,-0.38888885993702627,-0.4614767241088331,0.06864051784398296,1.8566623360037633,0.2997474365946899,2.2371595653387786,-0.3457803396954292,-0.43345885157571984,-0.36262488420163874,-2.257751055594168,251.07528621204577
2022-05-12,6.550000190734863,7.380000114440918,6.440000057220459,7.340000152587891,82147300,Daily,1d,0.09388973336204298,0.09388973336204298,9.978732705471382,10.518499898910523,11.749399967193604,13.23489995956421,18.506049947738646,9.978732705471382,11.749399967193604,13.23489995956421,18.506049947738646,0.06420963450596143,1.8907412698263066,50456975.0,1.6280662881593675,28.224746207362386,0.940000057220459,0.8611992019284239,0.11732958910427103,37.036093104525555,7.740948021717699,41.43464859504927,10.518499898910523,1.8907412698263066,14.299982438563136,6.73701735925791,0.7190155584912423,-1.3499344331853074,-0.9222979175583813,-0.42763651562692606,13.329999923706056,6.659999847412109,6.659999847412109,-0.33992803703892693,-0.48200422631842266,-0.27470353403246206,-0.43100772328362635,0.06902053379857889,1.6999229453465456,0.30766138972515933,2.337035398343467,-0.2644356383488119,-0.37528723397939767,-0.3651049251258869,-1.6810865648553945,251.07528621204577
2022-05-13,7.519999980926514,8.350000381469727,7.519999980926514,8.34000015258789,69242700,Daily,1d,0.13623977918412256,0.13623977918412256,9.822662938530097,10.31449990272522,11.689399967193603,13.138699970245362,18.43684994697571,9.822662938530097,11.689399967193603,13.138699970245362,18.43684994697571,0.07314660103380911,1.8946752919663328,52754905.0,1.3125357727399944,36.95127761038577,1.010000228881836,0.8718278467108105,0.10453571112229339,37.481659053850315,15.047572977685114,38.00597328599894,10.31449990272522,1.8946752919663328,14.103850486657887,6.525149318792555,0.7347618633321179,-1.3085105521829394,-0.999540444483293,-0.3089701076996464,13.329999923706056,6.440000057220459,6.440000057220459,-0.21022728966040982,-0.4030064428651816,-0.12025310598058447,-0.32850240729817304,0.06941698247191437,1.5059097557948131,0.3169548695560137,2.318190802246903,-0.1509430584374789,-0.2865330833067421,-0.36597629200149373,-1.0421309437608983,251.07528621204577
2022-05-16,8.170000076293945,8.430000305175781,8.010000228881836,8.039999961853027,46153200,Daily,1d,-0.03597124523334372,-0.03597124523334372,9.6528855121799,10.108999919891357,11.630999965667725,13.030099973678588,18.368499951362608,9.6528855121799,11.630999965667725,13.030099973678588,18.368499951362608,0.0732591510695562,1.9072961903591001,53792785.0,0.8579812329850556,35.55468429203785,0.4200000762939453,0.8395544345381772,0.10442219384596614,37.76102943826792,15.190506836648666,36.64789647907543,10.108999919891357,1.9072961903591001,13.923592300609556,6.294407539173156,0.7546923357299218,-1.2850757825424637,-1.0566475120951273,-0.22842827044733638,13.329999923706056,6.440000057220459,6.440000057220459,-0.2657534153516484,-0.316907421481898,0.07774797865150207,-0.33827158730186135,0.0705802315464808,1.479482166011295,0.32405578262784485,2.328896369661863,-0.1670884367468931,-0.30874387536880554,-0.3667964179728832,-1.0847816760168667,251.07528621204577
2022-05-17,8.100000381469727,8.460000038146973,8.010000228881836,8.359999656677246,38620800,Daily,1d,0.039800957256530545,0.039800957256530545,9.529753525941551,9.881499910354615,11.575999965667725,12.924899978637695,18.29979994773865,9.529753525941551,11.575999965667725,12.924899978637695,18.29979994773865,0.07217385213084918,1.8293967775626734,54136130.0,0.713401567492911,38.236240714542504,0.4499998092651367,0.8117291041615315,0.0970967867819459,37.96717558827806,14.852977634009456,35.196713324761966,9.881499910354615,1.8293967775626734,13.540293465479962,6.222706355229268,0.7405340461100192,-1.2265434285926666,-1.0906266953946353,-0.13591673319803133,13.329999923706056,6.440000057220459,6.440000057220459,-0.19615384968074823,-0.24137937301195256,0.14677636494146684,-0.3524399879560757,0.07234969898295165,1.3420482482563694,0.3311820585876181,2.2360331029650333,-0.12274754704621094,-0.27781619890536813,-0.3674247806682608,-0.8316950550795662,251.07528621204577
2022-05-18,8.210000038146973,8.430000305175781,7.920000076293945,8.010000228881836,29304600,Daily,1d,-0.04186596198193149,-0.04186596198193149,9.385015116697769,9.642499923706055,11.5153999710083,12.815699977874756,18.228649950027467,9.385015116697769,11.5153999710083,12.815699977874756,18.228649950027467,0.0723090153917503,1.7440551887907645,54024930.0,0.5424273571478945,36.44978204485991,0.5100002288818359,0.7901770416415533,0.09864881636237592,38.22963049963085,14.168228557561541,34.38764359182735,9.642499923706055,1.7440551887907645,13.130610301287584,6.154389546124525,0.723486731694137,-1.1946272261074995,-1.1114268015372082,-0.08320042457029131,13.329999923706056,6.440000057220459,6.440000057220459,-0.2541899069288437,-0.23568696767589925,0.1937407128679942,-0.37372945638997956,0.07425715910127992,1.3284754972625337,0.341773538185535,2.116859998977994,-0.14651173926928618,-0.3044097253201643,-0.3682801522560947,-0.9360367179413098,251.07528621204577
2022-05-19,7.96999979019165,8.581000328063965,7.945000171661377,8.3100004196167,35780900,Daily,1d,0.03745320626248505,0.03745320626248505,9.28263276459481,9.441499948501587,11.448599987030029,12.709399976730346,18.158699955940246,9.28263276459481,11.448599987030029,12.709399976730346,18.158699955940246,0.07328264474521877,1.6519601827634038,54213525.0,0.6599995111920872,39.07724267309935,0.6360001564025879,0.7791644069816273,0.09376225844012248,38.17605059016956,14.726427888583121,32.38269843090975,9.441499948501587,1.6519601827634038,12.745420314028394,6.137579582974779,0.6998719236451737,-1.1320760297302161,-1.1155566471758098,-0.016519382554406326,13.329999923706056,6.440000057220459,6.440000057220459,-0.2123222493479534,-0.20325981050135278,0.13215262218854473,-0.3260340250578896,0.07779294705981797,1.2052796813061355,0.35285163109722084,1.9834736811868066,-0.10477979358268474,-0.2741470198075755,-0.36952535066890324,-0.6849435844101956,251.07528621204577
2022-05-20,8.260000228881836,8.399999618530273,7.710000038146973,8.079999923706055,40879100,Daily,1d,-0.027677555270358645,-0.027677555270358645,9.168096303557785,9.247499942779541,11.372799987792968,12.604499979019165,18.086499953269957,9.168096303557785,11.372799987792968,12.604499979019165,18.086499953269957,0.07326328579553906,1.5706299449629293,54738175.0,0.7468115259597164,37.78733863266766,0.6899995803833008,0.7727954907960325,0.09564300718972957,38.33590525164032,13.787237527587862,32.489542908080274,9.247499942779541,1.5706299449629293,12.3887598327054,6.106240052853682,0.6793749466045812,-1.0885151487126201,-1.110148347483172,0.02163319877055181,12.729999542236328,6.440000057220459,7.519999980926514,-0.2641165518609505,-0.31699070365042037,-0.031175086825527054,-0.32441472425296647,0.08693122843430261,1.100214605410883,0.4183546321453868,1.6239211769226556,-0.1186829134233115,-0.2895329265986609,-0.37119951249955263,-0.7433323316021726,251.07528621204577
2022-05-23,8.010000228881836,8.170000076293945,7.800000190734863,8.010000228881836,27755200,Daily,1d,-0.008663328649155755,-0.008663328649155755,9.057801439302933,9.04249997138977,11.305199985504151,12.502899980545044,18.017449955940247,9.057801439302933,11.305199985504151,12.502899980545044,18.017449955940247,0.07298662744146825,1.4462809140122324,54539555.0,0.5089003751497423,37.38289456035535,0.36999988555908203,0.7440243761362504,0.09288693568990238,38.484341723006025,13.297499703417317,31.335478649721004,9.04249997138977,1.4462809140122324,11.935061799414235,6.149938143365305,0.6397703814600949,-1.0475655435285436,-1.0976317866922463,0.05006624316370267,12.15999984741211,6.440000057220459,7.710000038146973,-0.20849799214801856,-0.3016564915079336,-0.003731310088747497,-0.3385631332809115,0.09332459706501242,0.9953103320145582,0.5233847162494741,1.2223711575772207,-0.11567941927657599,-0.29147646754126544,-0.37254161864471314,-0.7138998603276882,251.07528621204577
