ticker,fold_id,fold_start,fold_end,agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,number_of_trades,test_bar_count,transaction_cost,simulations_per_run,null_model,execution_cost_model
SPY,fold_67,2025-11-25,2025-12-22,momentum_relative_strength,1,5001,-0.019063022650141925,-0.22830829381036843,-2.1211113989670736,-0.21894674324463234,-0.05660581771548978,0.0027560579886789036,-0.002577186992844917,0.010978932906815269,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.01648583565729701,-1.5015881595435638,0,0,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_68,2025-12-09,2026-01-07,momentum_relative_strength,1,5001,-0.06337793664029512,-0.5636970641702632,-8.230856348939065,-1.214052214034646,-0.07316241388478872,-0.021247888294211755,-0.011129021795655955,0.017148517017686264,16.666666666666664,1.0,-0.0,-0.052248914844639165,-3.0468474207275076,0,0,11,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_69,2025-12-22,2026-01-21,momentum_relative_strength,1,5001,-0.03359931845300057,-0.34191849063410906,-4.758219100613056,-0.46298597549288883,-0.04695160024968059,0.019811083521660198,0.019757810917577587,0.02421224163748401,16.666666666666664,1.0,-0.0,-0.053357129370578155,-2.2037252960491562,0,0,11,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_70,2026-01-07,2026-02-04,momentum_relative_strength,1,5001,0.003830196639297956,0.050976917441014624,0.4064216724892891,0.03707810787570874,-0.038252356073667615,0.007526184947708186,0.007066354572780524,0.005550063000691337,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.003236157933482568,-0.5830849006722014,0,0,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_71,2026-01-21,2026-02-18,trend_pullback,1,5001,-0.024655564047224465,-0.2772471778115708,-4.750192012819092,-0.8171321895136313,-0.024655564047224465,-0.018493509172108933,-0.014867843895276182,0.012109114104015222,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.009787720151948284,-0.808293659459597,0,0,5,125,0.00047,5,structure_preserving_random_timing,stochastic_execution_model
SPY,fold_71,2026-01-21,2026-02-18,momentum_relative_strength,1,5001,-0.000119975353883639,-0.0015592683081473435,0.07363907934313517,0.005952043663505973,-0.0382797841848147,0.05657162718323935,0.0578728830832169,0.01391235847899739,16.666666666666664,1.0,-0.0,-0.05799285843710054,-4.16844193057911,0,0,9,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_72,2026-02-04,2026-03-03,trend_pullback,1,5001,-0.019525576265387756,-0.2344515175613725,-4.928522264243668,-0.6334111216473894,-0.02183198072394621,-0.0021220690567217582,-0.0032959703129052374,0.01009660762557379,16.666666666666664,1.0,-0.0,-0.016229605952482518,-1.607431580422557,0,0,6,125,0.00047,5,structure_preserving_random_timing,stochastic_execution_model
SPY,fold_72,2026-02-04,2026-03-03,momentum_relative_strength,1,5001,-0.06661455480401501,-0.6070238322292179,-5.985502062042337,-0.6283068219155491,-0.08150274583257011,0.006224204052797844,-0.0008267674949156763,0.022644901917488153,16.666666666666664,1.0,-0.0,-0.06578778730909934,-2.905191974282428,0,0,12,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_73,2026-02-18,2026-03-16,momentum_relative_strength,1,5001,-0.07951770822337534,-0.6889281887349032,-7.871332036309548,-1.2322902149942203,-0.08342171089813455,-0.01581982813320077,-0.01244322732607428,0.006813176552045309,16.666666666666664,1.0,-0.0,-0.06707448089730106,-9.844817668370176,0,0,10,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_74,2026-03-03,2026-03-27,momentum_relative_strength,1,5001,-0.046876349562939734,-0.5196343591921146,-7.464565759094598,-3.702040492474087,-0.04894004473365843,-0.02432514162752665,-0.01966163870635269,0.02434283287179653,33.33333333333333,0.8333333333333334,0.0791812460476248,-0.027214710856587044,-1.117976325923753,0,0,5,125,0.00047,5,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
