params,adx_min,ret63_min,ret126_min,stop_mult,trail_mult,time_stop,vol_cap,train_trades,train_z,train_p,train_pct,val_trades,val_z,val_p,val_pct,gate_pass,score
16_0.01_0.03_2.0_3.4_75_1.1,16,0.01,0.03,2.0,3.4,75,1.1,90,0.09467108361938402,0.4198895027624309,58.5635359116022,30,-0.24633026225235552,0.56353591160221,44.19889502762431,False,-0.6433718858152919
16_0.0_0.03_2.0_3.4_75_1.5,16,0.0,0.03,2.0,3.4,75,1.5,96,0.046945747382615866,0.44751381215469616,55.80110497237569,32,-0.18248026821808763,0.569060773480663,43.646408839779006,False,-0.6438218136531514
16_0.0_0.0_3.0_3.4_75_1.1,16,0.0,0.0,3.0,3.4,75,1.1,99,-0.024837494809990937,0.4198895027624309,58.5635359116022,35,-0.14762843981975096,0.5248618784530387,48.06629834254144,False,-0.6448416252374767
20_0.0_0.03_3.0_3.0_75_1.1,20,0.0,0.03,3.0,3.0,75,1.1,66,-0.1317304157813614,0.5193370165745856,48.61878453038674,25,-0.01918370798869305,0.4696132596685083,53.591160220994475,False,-0.6453892618916014
16_0.01_0.03_3.0_3.0_125_1.1,16,0.01,0.03,3.0,3.0,125,1.1,89,0.1068350634588929,0.4088397790055249,59.66850828729282,30,-0.26417339372781656,0.569060773480663,43.646408839779006,False,-0.6462886065120176
20_0.0_0.0_2.5_2.6_75_1.5,20,0.0,0.0,2.5,2.6,75,1.5,84,-0.3654249079873728,0.6353591160220995,37.01657458563536,26,0.22016488099867515,0.3701657458563536,63.53591160220995,False,-0.6480224579279242
16_0.01_0.0_3.0_3.0_75_1.3,16,0.01,0.0,3.0,3.0,75,1.3,95,-0.02916837725619276,0.4530386740331492,55.24861878453039,34,-0.139007637120631,0.5138121546961326,49.171270718232044,False,-0.6516014287414646
20_0.0_0.0_2.5_2.6_100_1.3,20,0.0,0.0,2.5,2.6,100,1.3,84,-0.19620379261402818,0.5524861878453039,45.30386740331492,26,0.048842262258664136,0.4585635359116022,54.69613259668509,False,-0.6528863922338171
20_0.01_0.0_2.0_2.6_100_1.3,20,0.01,0.0,2.0,2.6,100,1.3,82,-0.15770593638981528,0.5303867403314917,47.51381215469613,26,-0.005624606096961401,0.46408839779005523,54.14364640883977,False,-0.6605681115475501
20_0.0_0.03_3.0_3.4_125_1.1,20,0.0,0.03,3.0,3.4,125,1.1,63,-0.06345097659362896,0.5303867403314917,47.51381215469613,25,-0.09125709921584133,0.49171270718232046,51.38121546961326,False,-0.6657577995663764
12_0.01_0.0_2.0_3.0_75_1.3,12,0.01,0.0,2.0,3.0,75,1.3,113,-0.3355677033976569,0.56353591160221,44.19889502762431,47,0.1476762216922396,0.39226519337016574,61.32596685082873,False,-0.6657920341916052
20_0.0_0.0_3.0_3.0_125_1.5,20,0.0,0.0,3.0,3.0,125,1.5,72,-0.28304589942391634,0.6022099447513812,40.331491712707184,26,0.148514611331355,0.46408839779005523,54.14364640883977,False,-0.6676804593632796
16_0.01_0.03_2.5_3.0_125_1.1,16,0.01,0.03,2.5,3.0,125,1.1,92,0.11418744109375743,0.39779005524861877,60.773480662983424,30,-0.28214931857315745,0.6022099447513812,40.331491712707184,False,-0.6679618774794001
20_0.01_0.0_3.0_3.0_125_1.5,20,0.01,0.0,3.0,3.0,125,1.5,68,-0.2669220525978388,0.5580110497237569,44.751381215469614,25,0.104018078140155,0.4530386740331492,55.24861878453039,False,-0.6684288363361368
16_0.01_0.03_2.0_3.0_125_1.3,16,0.01,0.03,2.0,3.0,125,1.3,93,-0.019968711164150665,0.4861878453038674,51.93370165745856,30,-0.13652814483511136,0.5414364640883977,46.408839779005525,False,-0.6703090106953945
20_0.01_0.0_2.5_2.6_125_1.3,20,0.01,0.0,2.5,2.6,125,1.3,80,-0.18345408266547983,0.5248618784530387,48.06629834254144,25,0.0287820945765404,0.5082872928176796,49.72375690607735,False,-0.6712465737242986
12_0.0_0.03_2.5_3.0_75_1.5,12,0.0,0.03,2.5,3.0,75,1.5,111,-0.12382667116398566,0.5580110497237569,44.751381215469614,47,-0.015882685159563065,0.5082872928176796,49.72375690607735,False,-0.672858527594267
12_0.01_0.03_2.5_3.0_100_1.5,12,0.01,0.03,2.5,3.0,100,1.5,104,-0.07999142089542317,0.4861878453038674,51.93370165745856,43,-0.0847083090370896,0.5303867403314917,47.51381215469613,False,-0.6729870227501924
12_0.0_0.03_2.5_3.4_75_1.3,12,0.0,0.03,2.5,3.4,75,1.3,108,-0.17265777392545797,0.5414364640883977,46.408839779005525,47,0.004317045192440014,0.4696132596685083,53.591160220994475,False,-0.673865590611471
12_0.01_0.03_2.0_3.0_100_1.1,12,0.01,0.03,2.0,3.0,100,1.1,105,-0.1272475473183377,0.4696132596685083,53.591160220994475,43,-0.03984776516157358,0.5524861878453039,45.30386740331492,False,-0.6781450362368173
16_0.0_0.0_2.0_3.0_75_1.1,16,0.0,0.0,2.0,3.0,75,1.1,105,-0.21106041805635792,0.5414364640883977,46.408839779005525,35,0.028408685932473723,0.4530386740331492,55.24861878453039,False,-0.6798893011846576
12_0.0_0.0_2.0_3.0_100_1.5,12,0.0,0.0,2.0,3.0,100,1.5,122,-0.5129392497362979,0.6574585635359116,34.806629834254146,51,0.3406052973449145,0.35911602209944754,64.64088397790056,False,-0.680621245209063
12_0.0_0.03_2.5_3.0_100_1.1,12,0.0,0.03,2.5,3.0,100,1.1,111,-0.043644971437417836,0.4530386740331492,55.24861878453039,47,-0.15197337149195417,0.5193370165745856,48.61878453038674,False,-0.6818061882332394
20_0.01_0.03_2.0_2.6_125_1.1,20,0.01,0.03,2.0,2.6,125,1.1,76,0.022171298233168397,0.4585635359116022,54.69613259668509,24,-0.20405504442234115,0.5414364640883977,46.408839779005525,False,-0.6818837461891727
20_0.0_0.0_3.0_3.0_75_1.3,20,0.0,0.0,3.0,3.0,75,1.3,72,-0.25444397590021023,0.5966850828729282,40.88397790055249,26,0.09209737220199328,0.44751381215469616,55.80110497237569,False,-0.6844460512120292
20_0.01_0.03_2.0_2.6_75_1.1,20,0.01,0.03,2.0,2.6,75,1.1,76,-0.002413913743814878,0.4585635359116022,54.69613259668509,24,-0.17327440251791779,0.56353591160221,44.19889502762431,False,-0.6867380400186387
12_0.0_0.03_2.0_3.4_75_1.1,12,0.0,0.03,2.0,3.4,75,1.1,109,-0.1559467732396665,0.49171270718232046,51.38121546961326,47,-0.04802863536030395,0.47513812154696133,53.03867403314917,False,-0.6874008229646114
12_0.0_0.03_2.0_3.4_75_1.3,12,0.0,0.03,2.0,3.4,75,1.3,109,-0.10706523974971875,0.4861878453038674,51.93370165745856,47,-0.0829501995837863,0.5138121546961326,49.171270718232044,False,-0.6900154393335051
12_0.0_0.03_2.0_3.4_100_1.5,12,0.0,0.03,2.0,3.4,100,1.5,109,-0.24586172601135195,0.574585635359116,43.0939226519337,47,0.0596804852269389,0.43646408839779005,56.9060773480663,False,-0.6917061026628661
12_0.01_0.03_3.0_3.0_75_1.1,12,0.01,0.03,3.0,3.0,75,1.1,102,0.022563019628373596,0.430939226519337,57.4585635359116,42,-0.20592542324831628,0.5911602209944752,41.43646408839779,False,-0.6944121273768488
20_0.01_0.03_3.0_3.4_75_1.5,20,0.01,0.03,3.0,3.4,75,1.5,60,-0.02239162314289146,0.46408839779005523,54.14364640883977,23,-0.16500409932879886,0.5524861878453039,45.30386740331492,False,-0.6956830152893699
12_0.01_0.0_2.5_3.0_125_1.1,12,0.01,0.0,2.5,3.0,125,1.1,113,-0.4011386796418715,0.6132596685082873,39.226519337016576,47,0.20526499008219595,0.3867403314917127,61.87845303867403,False,-0.6958736895596755
12_0.01_0.03_2.0_3.0_75_1.5,12,0.01,0.03,2.0,3.0,75,1.5,105,-0.055066563374218676,0.5138121546961326,49.171270718232044,43,-0.11082598693022667,0.5469613259668509,45.85635359116022,False,-0.6962792906359371
20_0.01_0.03_2.5_3.0_100_1.1,20,0.01,0.03,2.5,3.0,100,1.1,66,-0.22425306876487275,0.5359116022099447,46.96132596685083,23,0.04353758311062477,0.4972375690607735,50.82872928176796,False,-0.6972900712896071
20_0.01_0.03_2.0_2.6_125_1.5,20,0.01,0.03,2.0,2.6,125,1.5,76,-0.17860432813392133,0.5193370165745856,48.61878453038674,24,-0.03214278293372242,0.4585635359116022,54.69613259668509,False,-0.6996973873107377
20_0.0_0.03_2.5_3.0_75_1.5,20,0.0,0.03,2.5,3.0,75,1.5,69,-0.3321262560688892,0.6298342541436464,37.569060773480665,25,0.15447097699900625,0.4143646408839779,59.11602209944752,False,-0.699754726583695
20_0.01_0.03_2.0_2.6_75_1.5,20,0.01,0.03,2.0,2.6,75,1.5,76,-0.1314335511731779,0.5193370165745856,48.61878453038674,24,-0.07115924728963918,0.47513812154696133,53.03867403314917,False,-0.6998303675235906
20_0.0_0.03_3.0_3.0_100_1.1,20,0.0,0.03,3.0,3.0,100,1.1,66,-0.09908117017735854,0.4972375690607735,50.82872928176796,25,-0.11108590179691824,0.4861878453038674,51.93370165745856,False,-0.7018797791565972
12_0.0_0.0_3.0_3.4_125_1.1,12,0.0,0.0,3.0,3.4,125,1.1,117,-0.2781515674347049,0.569060773480663,43.646408839779006,51,0.07839253136642378,0.43646408839779005,56.9060773480663,False,-0.7025214670075076
12_0.01_0.03_3.0_3.4_125_1.5,12,0.01,0.03,3.0,3.4,125,1.5,99,0.030185354936658988,0.425414364640884,58.011049723756905,42,-0.23370975412370282,0.574585635359116,43.0939226519337,False,-0.7035243991870438
16_0.01_0.03_2.0_3.0_125_1.5,16,0.01,0.03,2.0,3.0,125,1.5,93,-0.13135739194916154,0.5414364640883977,46.408839779005525,30,-0.03997615808558953,0.5248618784530387,48.06629834254144,False,-0.7044827213054692
16_0.01_0.0_2.5_3.0_100_1.1,16,0.01,0.0,2.5,3.0,100,1.1,98,-0.20216875402710496,0.5580110497237569,44.751381215469614,34,0.00844349774111266,0.46408839779005523,54.14364640883977,False,-0.7047749800428984
16_0.0_0.03_2.5_3.4_125_1.1,16,0.0,0.03,2.5,3.4,125,1.1,95,0.03211256653412808,0.46408839779005523,54.14364640883977,32,-0.22368911367414213,0.56353591160221,44.19889502762431,False,-0.7053887018361467
16_0.0_0.0_2.5_3.0_100_1.5,16,0.0,0.0,2.5,3.0,100,1.5,105,-0.21711186853435446,0.5303867403314917,47.51381215469613,35,0.0002620343031461519,0.44751381215469616,55.80110497237569,False,-0.7058001104743022
20_0.01_0.03_3.0_3.4_75_1.3,20,0.01,0.03,3.0,3.4,75,1.3,60,-0.059982243410770394,0.4861878453038674,51.93370165745856,23,-0.12722920445422617,0.5580110497237569,44.751381215469614,False,-0.7093108953788086
20_0.0_0.03_2.5_3.0_100_1.3,20,0.0,0.03,2.5,3.0,100,1.3,69,-0.28126877911580594,0.5966850828729282,40.88397790055249,25,0.09323030048049397,0.44751381215469616,55.80110497237569,False,-0.7101379261491242
16_0.0_0.03_2.0_3.4_125_1.1,16,0.0,0.03,2.0,3.4,125,1.1,96,0.10109601445565021,0.4419889502762431,56.353591160220994,32,-0.30756105071627415,0.569060773480663,43.646408839779006,False,-0.711989898139077
20_0.0_0.0_3.0_3.0_75_1.1,20,0.0,0.0,3.0,3.0,75,1.1,72,-0.339627880577048,0.5966850828729282,40.88397790055249,26,0.12295544915838547,0.40331491712707185,60.22099447513812,False,-0.7166724314186625
16_0.0_0.0_2.5_3.0_125_1.1,16,0.0,0.0,2.5,3.0,125,1.1,105,-0.20568244978216055,0.5580110497237569,44.751381215469614,35,0.0051851148301344865,0.47513812154696133,53.03867403314917,False,-0.7170719205873852
16_0.0_0.0_3.0_3.0_75_1.5,16,0.0,0.0,3.0,3.0,75,1.5,102,-0.13045948410992203,0.5027624309392266,50.27624309392266,35,-0.08640075373506907,0.5027624309392266,50.27624309392266,False,-0.7196226687842177
12_0.01_0.03_2.0_3.0_125_1.1,12,0.01,0.03,2.0,3.0,125,1.1,105,-0.07615140559372671,0.5248618784530387,48.06629834254144,43,-0.1325381956341612,0.4972375690607735,50.82872928176796,False,-0.719739324984794
20_0.0_0.03_3.0_3.4_100_1.5,20,0.0,0.03,3.0,3.4,100,1.5,63,-0.16836394045398279,0.5082872928176796,49.72375690607735,25,-0.041394618400292064,0.5248618784530387,48.06629834254144,False,-0.726333144489634
12_0.01_0.03_2.5_3.0_100_1.3,12,0.01,0.03,2.5,3.0,100,1.3,104,-0.05162006012765766,0.5027624309392266,50.27624309392266,43,-0.16238983828906792,0.5248618784530387,48.06629834254144,False,-0.7278220531128582
16_0.01_0.03_2.5_2.6_100_1.5,16,0.01,0.03,2.5,2.6,100,1.5,102,0.11593724395098864,0.4585635359116022,54.69613259668509,30,-0.3061411205719323,0.6187845303867403,38.67403314917127,False,-0.728877909770115
12_0.01_0.03_2.5_3.0_75_1.1,12,0.01,0.03,2.5,3.0,75,1.1,104,0.10900859866812394,0.4143646408839779,59.11602209944752,43,-0.33329159012746734,0.5966850828729282,40.88397790055249,False,-0.7298078533377964
16_0.0_0.0_3.0_3.4_100_1.3,16,0.0,0.0,3.0,3.4,100,1.3,99,-0.02168173627327472,0.44751381215469616,55.80110497237569,35,-0.2001616704176468,0.569060773480663,43.646408839779006,False,-0.7301306995086011
12_0.01_0.03_3.0_3.0_100_1.3,12,0.01,0.03,3.0,3.0,100,1.3,102,-0.005735027255855694,0.4585635359116022,54.69613259668509,42,-0.20713372954461182,0.580110497237569,42.5414364640884,False,-0.7322057733750531
16_0.01_0.0_2.5_3.0_100_1.3,16,0.01,0.0,2.5,3.0,100,1.3,98,-0.17250637742919112,0.5082872928176796,49.72375690607735,34,-0.05994527687761976,0.49171270718232046,51.38121546961326,False,-0.7324516543068109
16_0.01_0.03_3.0_3.4_75_1.1,16,0.01,0.03,3.0,3.4,75,1.1,86,0.23352060120396936,0.3756906077348066,62.98342541436463,30,-0.4513384837638093,0.6574585635359116,34.806629834254146,False,-0.734392468195199
12_0.0_0.0_2.5_3.0_100_1.3,12,0.0,0.0,2.5,3.0,100,1.3,122,-0.36521780157672784,0.5911602209944752,41.43646408839779,51,0.16111803576114345,0.4696132596685083,53.591160220994475,False,-0.7344865061470761
12_0.01_0.03_2.0_3.0_75_1.3,12,0.01,0.03,2.0,3.0,75,1.3,105,-0.09688511382869637,0.5359116022099447,46.96132596685083,43,-0.11031944058612428,0.5193370165745856,48.61878453038674,False,-0.7348288638070859
16_0.0_0.0_3.0_3.4_125_1.1,16,0.0,0.0,3.0,3.4,125,1.1,99,0.027069557320386177,0.47513812154696133,53.03867403314917,35,-0.22531692184312738,0.6022099447513812,40.331491712707184,False,-0.7369213976719124
20_0.0_0.0_2.0_2.6_125_1.5,20,0.0,0.0,2.0,2.6,125,1.5,86,-0.25913293643685,0.5966850828729282,40.88397790055249,27,0.0392757336447072,0.4419889502762431,56.353591160220994,False,-0.7391942193667285
12_0.01_0.03_3.0_3.4_100_1.1,12,0.01,0.03,3.0,3.4,100,1.1,99,-0.06530912215387974,0.4972375690607735,50.82872928176796,42,-0.15785118679563823,0.5359116022099447,46.96132596685083,False,-0.7397348945848771
12_0.0_0.0_3.0_3.4_100_1.3,12,0.0,0.0,3.0,3.4,100,1.3,117,-0.18151542467222959,0.49171270718232046,51.38121546961326,51,-0.06400002352294501,0.4972375690607735,50.82872928176796,False,-0.7399905863167215
20_0.01_0.0_2.5_2.6_75_1.1,20,0.01,0.0,2.5,2.6,75,1.1,80,-0.16607613912482913,0.5414364640883977,46.408839779005525,25,-0.06382204939207696,0.48066298342541436,52.48618784530387,False,-0.7409479122738121
16_0.01_0.03_2.5_3.0_75_1.5,16,0.01,0.03,2.5,3.0,75,1.5,92,0.052899327043032775,0.46408839779005523,54.14364640883977,30,-0.250461791356242,0.6243093922651933,38.12154696132597,False,-0.7417613593408335
12_0.01_0.03_2.5_3.0_75_1.5,12,0.01,0.03,2.5,3.0,75,1.5,104,0.0056661389018374374,0.47513812154696133,53.03867403314917,43,-0.23705903160476355,0.5469613259668509,45.85635359116022,False,-0.7424426164598321
16_0.0_0.0_2.0_3.4_125_1.1,16,0.0,0.0,2.0,3.4,125,1.1,102,-0.07362353070401205,0.4861878453038674,51.93370165745856,35,-0.1682448219311026,0.5193370165745856,48.61878453038674,False,-0.7446307835743411
12_0.01_0.0_3.0_3.0_125_1.1,12,0.01,0.0,3.0,3.0,125,1.1,111,-0.3484179226046312,0.574585635359116,43.0939226519337,47,0.12011949955071878,0.4585635359116022,54.69613259668509,False,-0.7448730086892715
20_0.0_0.03_3.0_3.4_125_1.3,20,0.0,0.03,3.0,3.4,125,1.3,63,-0.0560546189503481,0.5138121546961326,49.171270718232044,25,-0.16455488580652478,0.5359116022099447,46.96132596685083,False,-0.7454713832099116
12_0.0_0.03_2.0_3.4_75_1.5,12,0.0,0.03,2.0,3.4,75,1.5,109,-0.1952614407103543,0.5082872928176796,49.72375690607735,47,-0.04602080793991944,0.5027624309392266,50.27624309392266,False,-0.7468071105287268
20_0.01_0.0_3.0_3.0_125_1.1,20,0.01,0.0,3.0,3.0,125,1.1,68,-0.24530927438001188,0.569060773480663,43.646408839779006,25,0.0033065375781583133,0.44751381215469616,55.80110497237569,False,-0.7502900296195332
16_0.01_0.0_3.0_3.0_125_1.3,16,0.01,0.0,3.0,3.0,125,1.3,95,-0.05375404319770877,0.4972375690607735,50.82872928176796,34,-0.17581871780579053,0.5469613259668509,45.85635359116022,False,-0.7516722085173115
12_0.01_0.0_2.5_3.0_75_1.1,12,0.01,0.0,2.5,3.0,75,1.1,113,-0.40989751661138396,0.6187845303867403,38.67403314917127,47,0.16817127668318538,0.4088397790055249,59.66850828729282,False,-0.7555383946243313
12_0.0_0.03_3.0_3.4_100_1.3,12,0.0,0.03,3.0,3.4,100,1.3,106,-0.06781073449453685,0.49171270718232046,51.38121546961326,46,-0.16153829525830662,0.56353591160221,44.19889502762431,False,-0.7569733391451088
16_0.01_0.0_2.5_3.0_75_1.3,16,0.01,0.0,2.5,3.0,75,1.3,98,-0.2289472932716247,0.5414364640883977,46.408839779005525,34,-0.006322985758629816,0.5027624309392266,50.27624309392266,False,-0.7573697265440666
12_0.0_0.03_3.0_3.4_100_1.5,12,0.0,0.03,3.0,3.4,100,1.5,106,-0.1318560248018044,0.5469613259668509,45.85635359116022,46,-0.08842458914701289,0.5303867403314917,47.51381215469613,False,-0.7589546470979885
20_0.01_0.0_3.0_3.0_75_1.5,20,0.01,0.0,3.0,3.0,75,1.5,68,-0.1709030981709103,0.5469613259668509,45.85635359116022,25,-0.06808041589838586,0.4972375690607735,50.82872928176796,False,-0.7610829615831083
12_0.01_0.03_2.0_3.0_125_1.3,12,0.01,0.03,2.0,3.0,125,1.3,105,-0.17871017242375994,0.5303867403314917,47.51381215469613,43,-0.06313281938634062,0.5082872928176796,49.72375690607735,False,-0.7611800083846862
20_0.0_0.03_2.5_3.0_100_1.1,20,0.0,0.03,2.5,3.0,100,1.1,69,-0.24478264053678697,0.5580110497237569,44.751381215469614,25,-0.003020726612813482,0.47513812154696133,53.03867403314917,False,-0.7643779527849597
20_0.01_0.03_2.0_2.6_100_1.5,20,0.01,0.03,2.0,2.6,100,1.5,76,-0.124699196646929,0.5524861878453039,45.30386740331492,24,-0.11420693058986553,0.5027624309392266,50.27624309392266,False,-0.7665304366290597
12_0.01_0.0_3.0_3.0_125_1.5,12,0.01,0.0,3.0,3.0,125,1.5,111,-0.38917713410886506,0.6077348066298343,39.77900552486188,47,0.14955510834938604,0.44751381215469616,55.80110497237569,False,-0.7672463351517442
20_0.0_0.03_3.0_3.4_75_1.1,20,0.0,0.03,3.0,3.4,75,1.1,63,-0.1209168750078204,0.5524861878453039,45.30386740331492,25,-0.11165469167008774,0.5193370165745856,48.61878453038674,False,-0.768483168887853
16_0.01_0.03_2.5_3.0_100_1.5,16,0.01,0.03,2.5,3.0,100,1.5,92,0.047911622756772666,0.4143646408839779,59.11602209944752,30,-0.30219179052952044,0.6187845303867403,38.67403314917127,False,-0.7708547534081068
20_0.0_0.03_2.5_3.0_125_1.5,20,0.0,0.03,2.5,3.0,125,1.5,69,-0.3293545841266998,0.5524861878453039,45.30386740331492,25,0.05524536200011372,0.4419889502762431,56.353591160220994,False,-0.7713467911873596
20_0.0_0.03_3.0_3.4_100_1.1,20,0.0,0.03,3.0,3.4,100,1.1,63,-0.08241555880835691,0.49171270718232046,51.38121546961326,25,-0.16995202686248168,0.5469613259668509,45.85635359116022,False,-0.7717046022454243
16_0.0_0.0_2.0_3.0_75_1.3,16,0.0,0.0,2.0,3.0,75,1.3,105,-0.3002761629270106,0.6187845303867403,38.67403314917127,35,0.058953358542320256,0.4419889502762431,56.353591160220994,False,-0.771709544716182
20_0.01_0.0_2.0_2.6_100_1.5,20,0.01,0.0,2.0,2.6,100,1.5,82,-0.25837010781796327,0.5469613259668509,45.85635359116022,26,0.0029532981606094815,0.4861878453038674,51.93370165745856,False,-0.771991395292713
12_0.0_0.0_3.0_3.4_75_1.1,12,0.0,0.0,3.0,3.4,75,1.1,117,-0.2590327678090669,0.5524861878453039,45.30386740331492,51,0.0026681168373743954,0.48066298342541436,52.48618784530387,False,-0.7729392366070518
16_0.0_0.0_2.5_2.6_100_1.5,16,0.0,0.0,2.5,2.6,100,1.5,116,-0.3634359868824681,0.6187845303867403,38.67403314917127,35,0.1240965170517044,0.4530386740331492,55.24861878453039,False,-0.7752510720407084
12_0.01_0.0_3.0_3.0_125_1.3,12,0.01,0.0,3.0,3.0,125,1.3,111,-0.34242070693496773,0.6132596685082873,39.226519337016576,47,0.11109239151416754,0.47513812154696133,53.03867403314917,False,-0.7755272104484245
16_0.01_0.03_2.0_3.4_125_1.3,16,0.01,0.03,2.0,3.4,125,1.3,90,-0.006427543094836874,0.49171270718232046,51.38121546961326,30,-0.2309084891824054,0.585635359116022,41.988950276243095,False,-0.7760100654264135
16_0.01_0.03_2.5_3.4_75_1.3,16,0.01,0.03,2.5,3.4,75,1.3,89,0.012705270015362497,0.44751381215469616,55.80110497237569,30,-0.281549670011232,0.569060773480663,43.646408839779006,False,-0.7771316928135491
16_0.01_0.03_3.0_3.4_75_1.5,16,0.01,0.03,3.0,3.4,75,1.5,86,0.1337785230413975,0.430939226519337,57.4585635359116,30,-0.37870019283361034,0.6353591160220995,37.01657458563536,False,-0.7780708410629311
12_0.01_0.0_2.5_3.0_125_1.3,12,0.01,0.0,2.5,3.0,125,1.3,113,-0.43517060329257146,0.6243093922651933,38.12154696132597,47,0.1680270658681745,0.39779005524861877,60.773480662983424,False,-0.7781932611813029
20_0.01_0.03_3.0_3.4_100_1.5,20,0.01,0.03,3.0,3.4,100,1.5,60,-0.07702232454114255,0.5303867403314917,47.51381215469613,23,-0.16113944231624203,0.5524861878453039,45.30386740331492,False,-0.7795982309457823
20_0.01_0.0_2.5_2.6_100_1.3,20,0.01,0.0,2.5,2.6,100,1.3,80,-0.21875872319167305,0.574585635359116,43.0939226519337,25,-0.025469117350970134,0.4972375690607735,50.82872928176796,False,-0.7801394427525878
12_0.01_0.03_2.0_3.4_75_1.3,12,0.01,0.03,2.0,3.4,75,1.3,102,-0.1232935663765831,0.5138121546961326,49.171270718232044,43,-0.13094863939061493,0.5469613259668509,45.85635359116022,False,-0.7846289460986897
20_0.0_0.03_2.5_3.0_100_1.5,20,0.0,0.03,2.5,3.0,100,1.5,69,-0.37143736302417707,0.6243093922651933,38.12154696132597,25,0.1336677699084717,0.4696132596685083,53.591160220994475,False,-0.7847309190825562
12_0.01_0.0_2.5_3.0_75_1.3,12,0.01,0.0,2.5,3.0,75,1.3,113,-0.39662521003851825,0.6353591160220995,37.01657458563536,47,0.1388628531307628,0.4198895027624309,58.5635359116022,False,-0.7853866663000206
16_0.0_0.03_2.5_3.4_75_1.5,16,0.0,0.03,2.5,3.4,75,1.5,95,0.05878123637286517,0.44751381215469616,55.80110497237569,32,-0.31688922816656573,0.6077348066298343,39.77900552486188,False,-0.7857323011859658
16_0.01_0.0_2.0_3.0_100_1.3,16,0.01,0.0,2.0,3.0,100,1.3,98,-0.20458022082384283,0.5414364640883977,46.408839779005525,34,-0.053674951125824516,0.5138121546961326,49.171270718232044,False,-0.7858794813419325
20_0.01_0.0_3.0_3.0_100_1.5,20,0.01,0.0,3.0,3.0,100,1.5,68,-0.3022137366893611,0.6022099447513812,40.331491712707184,25,0.033047745542751514,0.43646408839779005,56.9060773480663,False,-0.7885030077211952
16_0.01_0.03_2.5_3.4_125_1.5,16,0.01,0.03,2.5,3.4,125,1.5,89,0.09627711949805172,0.40331491712707185,60.22099447513812,30,-0.3710652952238315,0.6243093922651933,38.12154696132597,False,-0.7886003304219125
16_0.01_0.03_2.5_3.0_100_1.1,16,0.01,0.03,2.5,3.0,100,1.1,92,0.05986526619824979,0.425414364640884,58.011049723756905,30,-0.3256545001023093,0.6243093922651933,38.12154696132597,False,-0.7906511123570982
16_0.0_0.03_2.5_3.4_100_1.5,16,0.0,0.03,2.5,3.4,100,1.5,95,0.01984950881463252,0.44751381215469616,55.80110497237569,32,-0.3033337449581428,0.569060773480663,43.646408839779006,False,-0.7917715289611899
16_0.01_0.03_2.5_3.0_75_1.3,16,0.01,0.03,2.5,3.0,75,1.3,92,0.032688884113215314,0.44751381215469616,55.80110497237569,30,-0.29980494590663004,0.6022099447513812,40.331491712707184,False,-0.7919779402464534
12_0.01_0.0_2.5_3.0_100_1.5,12,0.01,0.0,2.5,3.0,100,1.5,113,-0.35845204305839823,0.5524861878453039,45.30386740331492,47,0.06645473727211067,0.44751381215469616,55.80110497237569,False,-0.7919973057862876
20_0.01_0.0_3.0_3.0_125_1.3,20,0.01,0.0,3.0,3.0,125,1.3,68,-0.18009565603480143,0.56353591160221,44.19889502762431,25,-0.06854744924677895,0.5248618784530387,48.06629834254144,False,-0.7928420003092047
12_0.0_0.03_2.0_3.4_100_1.3,12,0.0,0.03,2.0,3.4,100,1.3,109,-0.1349347104056899,0.5414364640883977,46.408839779005525,47,-0.12277100030885665,0.5303867403314917,47.51381215469613,False,-0.7936173129244912
16_0.01_0.0_2.5_3.0_125_1.1,16,0.01,0.0,2.5,3.0,125,1.1,98,-0.19434005215749356,0.5469613259668509,45.85635359116022,34,-0.0830740098323705,0.4861878453038674,51.93370165745856,False,-0.7939886476252233
16_0.01_0.0_2.0_3.0_75_1.5,16,0.01,0.0,2.0,3.0,75,1.5,98,-0.2846157659356698,0.5911602209944752,41.43646408839779,34,0.0035969552331177,0.43646408839779005,56.9060773480663,False,-0.7948309653986847
16_0.0_0.0_2.5_3.0_125_1.3,16,0.0,0.0,2.5,3.0,125,1.3,105,-0.26906220058772595,0.6132596685082873,39.226519337016576,35,0.003991839609586232,0.44751381215469616,55.80110497237569,False,-0.7954571013096314
20_0.01_0.03_2.5_3.0_100_1.3,20,0.01,0.03,2.5,3.0,100,1.3,66,-0.2967759732234167,0.5966850828729282,40.88397790055249,23,0.03704790034107591,0.47513812154696133,53.03867403314917,False,-0.7956396750922856
16_0.01_0.03_3.0_3.4_100_1.1,16,0.01,0.03,3.0,3.4,100,1.1,86,0.21366804834987696,0.36464088397790057,64.08839779005525,30,-0.4822661038891112,0.6906077348066298,31.491712707182316,False,-0.7962223649314994
16_0.01_0.03_2.0_3.0_125_1.1,16,0.01,0.03,2.0,3.0,125,1.1,93,-0.11712549889295,0.5027624309392266,50.27624309392266,30,-0.1496283971220358,0.5580110497237569,44.751381215469614,False,-0.7971406363464775
12_0.0_0.03_2.5_3.4_75_1.1,12,0.0,0.03,2.5,3.4,75,1.1,108,-0.04460356347038724,0.47513812154696133,53.03867403314917,47,-0.21962414702101646,0.5911602209944752,41.43646408839779,False,-0.797376881762122
