Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,rolling_high_55_prev,rolling_low_20_prev,trailing_return_12,trailing_return_60,trailing_return_5,trailing_return_20,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year
2023-10-04,18.22607292385663,18.291499567062473,18.160646280650788,18.26813316345215,41000,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0003579929973229756,-0.0003579929973229756,18.88289239039388,18.9669379234314,19.373697204589845,19.472026443481447,19.150428705215454,18.88289239039388,19.373697204589845,19.472026443481447,19.150428705215454,0.007341205757456733,0.3404712439809907,6945.0,5.903527717782578,25.9297019696118,0.1308532864116856,0.17747576341107868,0.00971504651422964,22.430210523414353,19.18076254563184,51.46244171042896,18.9669379234314,0.3404712439809907,19.64788041139338,18.285995435469417,0.07180310187241751,-0.2644815182229223,-0.19453617707262308,-0.06994534115029924,19.45983733947489,18.23541938432412,18.23541938432412,20.646869060765766,18.23541938432412,-0.05401474402603623,-0.06994997920007895,-0.02020235603277909,-0.048673597873775565,0.0086813070105288,1.1190764826594783,0.03718323896039913,1.9310609801606902,-0.03255641213389926,-0.05706520698980355,0.01165866847218866,-2.05246337931043,250.30279375513558
2023-10-05,18.216723806813217,18.32327651977539,18.216723806813217,18.32327651977539,1300,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.003018554541389218,0.003018554541389218,18.829595640811167,18.929784774780277,19.331487503051758,19.464064292907715,19.15332139968872,18.829595640811167,19.331487503051758,19.464064292907715,19.15332139968872,0.007352762668653068,0.3670984582526372,6840.0,0.19005847953216373,28.553776373402314,0.1065527129621735,0.17240983123615689,0.009409334135741696,23.893089812697067,19.650545577493126,49.19066921322267,18.929784774780277,0.3670984582526372,19.663981691285553,18.195587858275,0.07757055087952504,-0.27594891707290614,-0.2108187250726797,-0.06513019200022643,19.45983733947489,18.160646280650788,18.160646280650788,20.646869060765766,18.160646280650788,-0.05102145345140319,-0.08567706925524554,-0.02370524511754757,-0.03897250299687294,0.0086813070105288,1.083861465137673,0.03718323896039913,2.0861698186685453,-0.026889537656261897,-0.05215382329565721,0.009302099601687486,-1.6521678077642248,250.30279375513558
2023-10-06,18.524230042108844,18.56722443178862,18.51581728244144,18.537315368652344,10000,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.011681254094809468,0.011681254094809468,18.80175942441509,18.902819538116457,19.29664295196533,19.455957164764403,19.157402439117433,18.80175942441509,19.29664295196533,19.455957164764403,19.157402439117433,0.007921048317866339,0.37504364430757453,6785.0,1.4738393515106853,37.76931508324342,0.24394791201322974,0.17751969414880495,0.009576343209276186,23.857898196040765,27.53742971479511,44.36224677389915,18.902819538116457,0.37504364430757453,19.652906826731606,18.15273224950131,0.07936247680962516,-0.2647143052407124,-0.22159784110628625,-0.04311646413442613,19.45983733947489,18.160646280650788,18.160646280650788,20.646869060765766,18.160646280650788,-0.03826023211840801,-0.08834750901954103,-0.011020341418010449,-0.028270455164216557,0.008741748900217096,1.0954722354285837,0.03718323896039913,2.134361584103734,-0.014064856899474565,-0.03935024269263643,0.007268235518380184,-0.9745643607397391,250.30279375513558
2023-10-09,18.272804758368387,18.40365982055664,18.272804758368387,18.40365982055664,1400,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.007210081149167991,-0.007210081149167991,18.76384517642857,18.857861995697025,19.2532555770874,19.448033962249756,19.160392618179323,18.76384517642857,19.2532555770874,19.448033962249756,19.160392618179323,0.007398102541051772,0.3782789056499719,6470.0,0.21638330757341576,34.754685990052025,0.2645106102839563,0.18373333101560146,0.009983521365156608,24.524180174238456,24.705708367320874,49.24780850859548,18.857861995697025,0.3782789056499719,19.61441980699697,18.10130418439708,0.08023792002217178,-0.2635575527388987,-0.22998978343280874,-0.033567769306089956,19.45983733947489,18.160646280650788,18.160646280650788,20.646869060765766,18.160646280650788,-0.029571229145797573,-0.08791910997224095,-0.008459951724067771,-0.0465813431945038,0.008787639143625257,1.136086860416756,0.042519329156052464,1.8870928026095215,-0.01919571135261766,-0.04412738163315266,0.004846610440538246,-1.2007071194201497,250.30279375513558
2023-10-10,18.754159217276904,18.754159217276904,18.693405151367188,18.693405151367188,34300,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.015743897335404267,0.015743897335404267,18.7571366026132,18.83178462982178,19.215177040100098,19.441957702636717,19.163772802352906,18.7571366026132,19.215177040100098,19.441957702636717,19.163772802352906,0.008356970853108494,0.37066362625630606,8000.0,4.2875,45.00291031768102,0.350499396720263,0.19564519285164872,0.010466000777677455,23.567741338165842,34.340717030954096,42.945829283395845,18.83178462982178,0.37066362625630606,19.57311188233439,18.090457377309168,0.0787314922175411,-0.236534172648728,-0.2312986612759926,-0.005235511372735396,19.45983733947489,18.160646280650788,18.160646280650788,20.646869060765766,18.160646280650788,-0.016715892433097235,-0.07407422803366492,0.022913117395714666,-0.02714278468030462,0.008818278731279218,1.1868530238847657,0.048346726467662735,1.6284761755317925,-0.0033977174979433755,-0.027154154637452743,0.0026823652251231067,-0.3733289933307497,250.30279375513558
2023-10-11,18.805567606832103,18.805567606832103,18.69340638412083,18.77752685546875,8900,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.004500073872063304,0.004500073872063304,18.759078531456588,18.81150226593018,19.184407691955567,19.43766258239746,19.16811266899109,18.759078531456588,19.184407691955567,19.43766258239746,19.16811266899109,0.00845249587671423,0.3618751382598257,8370.0,1.063321385902031,47.57741693981006,0.11216245546491521,0.18968214018116775,0.0101015507335528,22.477306184869217,34.826153128594314,41.131926426225704,18.81150226593018,0.3618751382598257,19.535252542449832,18.087751989410528,0.07694763196349803,-0.20595589934321268,-0.22623010888943665,0.02027420954622397,19.45983733947489,18.160646280650788,18.160646280650788,20.646869060765766,18.160646280650788,-0.008244055306372733,-0.07351041553931648,0.027884277362052012,-0.02114599361989078,0.008841326636704533,1.1425378960230335,0.05032236664719515,1.529094060757711,0.0009834344464856315,-0.021208933995779833,0.000850110975758156,-0.09388710875472125,250.30279375513558
2023-10-12,18.646673857249603,18.682191429738698,18.534512632878215,18.573768615722656,1000,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.01085117552031356,-0.01085117552031356,18.741429968053357,18.770189762115482,19.158124771118164,19.43053737640381,19.171470613479613,18.741429968053357,19.158124771118164,19.43053737640381,19.171470613479613,0.008211515177120364,0.338755336419219,8260.0,0.12106537530266344,42.40001250551836,0.24301422259053496,0.1934915746389797,0.010417464470575427,21.976952434330272,31.701893604575847,43.30763282552718,18.770189762115482,0.338755336419219,19.44770043495392,18.092679089277045,0.07219007174939492,-0.19590570548708897,-0.22016522820896714,0.024259522721878174,19.45983733947489,18.160646280650788,18.216723806813217,20.646869060765766,18.160646280650788,-0.005703977223299517,-0.08170060528711254,0.013670704345749574,-0.042590169082360685,0.008895818308099924,1.1710518481576897,0.05100016346514431,1.4154870660117136,-0.008946027737290918,-0.030501740769349972,-0.0006961303402601704,-0.5798318883152568,250.30279375513558
2023-10-13,18.569094209159772,18.569094209159772,18.431696500071556,18.436370849609375,1700,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.007397409161056023,-0.007397409161056023,18.71237671867774,18.72448434829712,19.130140686035155,19.421770973205568,19.17352876663208,18.71237671867774,19.130140686035155,19.421770973205568,19.17352876663208,0.008291185663548297,0.3184354866013061,8260.0,0.20581113801452786,39.2947724157623,0.1420721156511,0.18981875613984545,0.010295885111459844,21.824346816696593,30.00706067697518,44.861297694834846,18.72448434829712,0.3184354866013061,19.361355321499733,18.08761337509451,0.06802547523937891,-0.19675958388819836,-0.21548409934481338,0.01872451545661502,19.45983733947489,18.160646280650788,18.272804758368387,20.646869060765766,18.160646280650788,-0.011179053703610164,-0.08375142565944338,-0.005445476706604002,-0.047239568096278384,0.009048054384308252,1.1379114972292457,0.05289461598860681,1.2860566991171878,-0.014749909817327933,-0.03626579897199744,-0.0022629157691845814,-0.904778238640456,250.30279375513558
2023-10-16,18.581247141639928,18.64387131475116,18.581247141639928,18.640132904052734,1000,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.011052178116045974,0.011052178116045974,18.70549635538012,18.690929794311526,19.104624252319336,19.41740125656128,19.177849769592285,18.70549635538012,19.104624252319336,19.41740125656128,19.177849769592285,0.008793971561940127,0.28882146622042026,8050.0,0.12422360248447205,45.65165049092435,0.20750046514178422,0.19108173535426964,0.010251092969016582,21.349651242872564,30.474785544559357,41.381582542242576,18.690929794311526,0.28882146622042026,19.268572726752367,18.113286861870684,0.061809972943844035,-0.17893177961565954,-0.20817363539898262,0.029241855783323084,19.45983733947489,18.160646280650788,18.272804758368387,20.646869060765766,18.160646280650788,-0.006822608123714713,-0.07577147204191104,0.012849242259518112,-0.03475134876360575,0.009283424882130086,1.1042361088900698,0.05803978288017521,1.0649587210112845,-0.0034943446613532325,-0.024313032391108713,-0.0038182339601519066,-0.17587643648351423,250.30279375513558
2023-10-17,18.584050762180414,18.68406082161084,18.58124650856655,18.60928726196289,16200,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0016547973262109883,-0.0016547973262109883,18.69633358457848,18.65597314834595,19.0766215133667,19.415017642974853,19.180684957504273,18.69633358457848,19.0766215133667,19.415017642974853,19.180684957504273,0.008786535724863955,0.25192147289856825,8700.0,1.8620689655172413,44.88538731583879,0.10281431304428779,0.18477691947498523,0.009929285139934754,20.727703999917484,30.81717004472493,39.736889272628986,18.65597314834595,0.25192147289856825,19.159816094143086,18.152130202548815,0.054014115671238136,-0.1653856391173818,-0.19961603614266246,0.03423039702528066,19.45983733947489,18.160646280650788,18.431696500071556,20.646869060765766,18.160646280650788,-0.00718058700599189,-0.08345991784735496,-0.004499869805589918,-0.03620870649943464,0.00949283867250894,1.0459763915181401,0.05803978288017521,0.9306395198402417,-0.004655796401032752,-0.02449774720730058,-0.00542542898588505,-0.18531920223353382,250.30279375513558
2023-10-18,18.384967111379197,18.399922536835497,18.30084663151496,18.32047462463379,1700,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.01551981186939011,-0.01551981186939011,18.660537493155175,18.608258247375492,19.0471981048584,19.410206623077393,19.182937698364256,18.660537493155175,19.0471981048584,19.410206623077393,19.182937698364256,0.009280899360370269,0.21833469469982952,8680.0,0.195852534562212,38.388188575896024,0.30844063044792946,0.1936100416873384,0.01056795992757794,21.035998720776664,27.31039083815357,45.55990355296655,18.608258247375492,0.21833469469982952,19.04492763677515,18.171588857975834,0.046932859980191366,-0.17592701419350476,-0.19487823175283092,0.01895121755932616,19.45983733947489,18.160646280650788,18.431696500071556,20.413200062169555,18.160646280650788,-0.012941747952938343,-0.10074771629434698,-0.024340384884170674,-0.049510208863818406,0.009645694861752912,1.0956141655985814,0.05803978288017521,0.8086325904610222,-0.018223637376261204,-0.038153825892074056,-0.007076058716357747,-1.3180847099786541,250.30279375513558
2023-10-19,18.319539176797267,18.319539176797267,18.20270538330078,18.20270538330078,19600,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.006428285497290243,-0.006428285497290243,18.616934435073805,18.570170402526855,19.014391174316405,19.401665363311768,19.18382752418518,18.616934435073805,19.014391174316405,19.401665363311768,19.18382752418518,0.008798783475761959,0.2193147181786334,9200.0,2.130434782608696,36.093863686250806,0.11776924133300781,0.18819284166202907,0.010338729199818713,21.594210936631892,26.0896354299122,47.24835761252606,18.570170402526855,0.2193147181786334,19.008799838884123,18.131540966169588,0.047240216632323716,-0.1915757573458805,-0.19421773687144087,0.0026419795255603618,19.159808041374436,18.216723806813217,18.30084663151496,20.160839130204423,18.160646280650788,-0.003938236083961599,-0.10918480196722247,-0.019977810647849426,-0.0401675979901116,0.009811430895337135,1.0537432623341592,0.05803978288017521,0.8139282107559309,-0.02225012142668492,-0.04268797163024629,-0.008832249437979223,-1.6755146315660006,250.30279375513558
2023-10-20,18.057831194351472,18.081197596963985,18.01109838912645,18.025117874145508,1400,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0097561052280829,-0.0097561052280829,18.560570953080635,18.52086658477783,18.97724739074707,19.39385473251343,19.18177906036377,18.560570953080635,18.97724739074707,19.39385473251343,19.18177906036377,0.008890762801574971,0.2253821007056232,9215.0,0.1519262072707542,32.90065660154404,0.19160699417433236,0.18843670969862217,0.010454118026540513,22.6029064027154,24.194737504531176,51.079724976359046,18.52086658477783,0.2253821007056232,18.971630786189078,18.070102383366585,0.048676361804984455,-0.21581949408054513,-0.19853808831326172,-0.017281405767283403,19.11400853360128,18.20270538330078,18.20270538330078,20.160839130204423,18.160646280650788,-0.013302688738487278,-0.11116744876306872,-0.02230661222962871,-0.05186819634243478,0.009918550208189693,1.053996582878474,0.05803978288017521,0.838672362118897,-0.02884895514737673,-0.0501721612727567,-0.010662810210307017,-2.199592199559061,250.30279375513558
2023-10-23,17.936322765641744,18.08586986443123,17.926975849124645,17.98025131225586,6800,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.002489113369627538,-0.002489113369627538,18.505302415859227,18.473198318481444,18.94292625427246,19.387512168884278,19.179621438980103,18.505302415859227,18.94292625427246,19.387512168884278,19.179621438980103,0.00888445374847166,0.23370909486293154,9245.0,0.7355327203893997,32.12732921168946,0.1588940153065863,0.18632651724204818,0.01036284276599864,23.739887342365847,22.720980939869655,51.1931937569828,18.473198318481444,0.23370909486293154,18.940616508207306,18.005780128755582,0.05060500966508168,-0.23593349225325255,-0.20601716910125992,-0.029916323151992635,18.95978729304045,18.01109838912645,18.01109838912645,20.160839130204423,18.01109838912645,-0.018720735188890503,-0.12602798095935985,-0.035401120538867126,-0.05035304897877113,0.009956403252545681,1.0408219216461567,0.05803978288017521,0.8719021187511533,-0.02837300854664193,-0.05081975873708933,-0.0123409727069268,-2.10923330354214,250.30279375513558
2023-10-24,18.05596165742392,18.09708595275879,18.029791003031864,18.09708595275879,3000,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,0.006497942574545279,0.006497942574545279,18.466424657468707,18.44403657913208,18.913166275024412,19.37888229370117,19.176324768066408,18.466424657468707,18.913166275024412,19.37888229370117,19.176324768066408,0.0087268404823863,0.24227582358278454,9330.0,0.3215434083601286,36.32457315414363,0.11683464050292969,0.18136281176068259,0.010021658306432198,24.734056889442666,22.11722320445937,48.83756105322939,18.44403657913208,0.24227582358278454,18.928588226297652,17.95948493196651,0.052542906764108374,-0.2396834797016858,-0.2127504312213451,-0.0269330484803407,18.880341098819915,17.926975849124645,17.926975849124645,20.160839130204423,17.926975849124645,-0.023748283240517587,-0.1213868887429076,-0.02752396166461646,-0.031221882916943722,0.010002589835794403,1.0019063533495653,0.05803978288017521,0.9052912357130058,-0.020000552979839492,-0.04314879435831376,-0.013723093253000362,-1.432048073318141,250.30279375513558
2023-10-25,18.00175076705522,18.00175076705522,17.94567104643136,17.96436309814453,7800,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.0073339351407580855,-0.0073339351407580855,18.418609270866405,18.410014629364014,18.885705642700195,19.365644607543945,19.17201431274414,18.418609270866405,18.885705642700195,19.365644607543945,19.17201431274414,0.00881772712095496,0.25889973823227497,9590.0,0.8133472367049009,33.76977709964386,0.15141490632742816,0.17922367565830727,0.009976622866012912,25.87040592406055,20.782547307975246,49.24298458103182,18.410014629364014,0.25889973823227497,18.927814105828563,17.892215152899464,0.0562519353611657,-0.25047764653562155,-0.2202958742842004,-0.030181772251421157,18.880341098819915,17.926975849124645,17.926975849124645,20.160839130204423,17.926975849124645,-0.023870074033938704,-0.11575269879204975,-0.019437898514399254,-0.03649483603788595,0.010002589835794403,0.9974039753496071,0.059030954152504866,0.9529226855429161,-0.024662349151430063,-0.048785179753756625,-0.014933677044755123,-1.7213286280716935,250.30279375513558
2023-10-26,17.912956493457123,18.011096443473427,17.814814760698766,17.88024139404297,89200,1d,Daily,yfinance,max,2026-04-02T23:40:44Z,-0.004682698943568542,-0.004682698943568542,18.367336139740363,18.365617656707762,18.859142265319825,19.352358207702636,19.16663818359375,18.367336139740363,18.859142265319825,19.352358207702636,19.16663818359375,0.008618896326451029,0.26958637825384374,13175.0,6.770398481973435,32.22286070481641,0.19628168277466074,0.1804421047380468,0.010091704063803266,27.240389347826746,19.167770026888995,50.59685480352664,18.365617656707762,0.26958637825384374,18.90479041321545,17.826444900200073,0.058715450423282065,-0.26279073202859493,-0.2287948458330793,-0.033995886195515634,18.880341098819915,17.926975849124645,17.926975849124645,20.160839130204423,17.926975849124645,-0.04350003387503454,-0.10094941064036189,-0.017715168293260475,-0.04731089605090766,0.010056681185117732,1.0034825483716598,0.06026271168356305,0.9743247322091049,-0.02651961841344508,-0.051905906297603055,-0.016043289142753103,-1.8004480263752831,250.30279375513558
